cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;11;60001947580;JOSE JOENI HOLANDA DE ARAUJO;JOENI;PP;ELEITO;MASCULINO;EMPRESÁRIO;60001947580.jpg
Prefeito;50;60002280093;DAMIÃO AMÂNCIO DA SILVA;DAMIÃO AMÂNCIO;PSOL;NÃO ELEITO;MASCULINO;TÉCNICO EM EDIFICAÇÕES;60002280093.jpeg
Prefeito;55;60002191941;FERNANDO ANTONIO BEZERRA FREIRE;DR. FERNANDO BEZERRA;PSD;NÃO ELEITO;MASCULINO;ADVOGADO;60002191941.jpeg
Vereador;11000;60001971426;IDERSON IVO NOGUEIRA ALVES;IVO NOGUEIRA;PP;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60001971426.jpg
Vereador;11111;60001971429;FRANCISCO RENNIO MONTEIRO DIOGENES;RENNIO;PP;ELEITO POR QP;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60001971429.jpg
Vereador;11222;60001971427;BRUNA DE ARAUJO DAS NEVES;BRUNA ARAUJO;PP;SUPLENTE;FEMININO;AGENTE ADMINISTRATIVO;60001971427.jpg
Vereador;11333;60001971434;GABRIELA MAGALHÃES DE OLIVEIRA;GABY MAGALHAES;PP;SUPLENTE;FEMININO;OUTROS;60001971434.jpg
Vereador;11444;60001971432;VERIONEIDE SOUZA BEZERRA;NEIDINHA DA SAUDE;PP;SUPLENTE;FEMININO;AGENTE ADMINISTRATIVO;60001971432.jpg
Vereador;11555;60001971433;LUAN MAGALHÃES DE OLIVEIRA;LUAN SEGUROS;PP;ELEITO POR QP;MASCULINO;OUTROS;60001971433.jpg
Vereador;11644;60001971431;CARLOS VINICIUS NAPOLEÃO NOBRE;VINICIUS DE ACRISIO;PP;ELEITO POR QP;MASCULINO;AGRICULTOR;60001971431.jpg
Vereador;11666;60001971428;JOÃO ALVES MONTEIRO;DÃO DO CASTANHÃO;PP;SUPLENTE;MASCULINO;AGRICULTOR;60001971428.jpg
Vereador;11777;60001971430;MARIA GEUDIR GURGEL TAVARES;GEUDIR GURGEL;PP;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60001971430.jpg
Vereador;13000;60001960048;LUIS FELIPE OLIVEIRA LIMA;FELIPE MERCIER;PT;ELEITO POR QP;MASCULINO;VEREADOR;60001960048.jpg
Vereador;13111;60001960045;RAIMUNDO NONATO NEVES ANSELMO;JOHNSON DE LAFAIETE;PT;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60001960045.jpg
