zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
18;16;1040;CENTRO COMUNITARIO JOSE AMERICO RODRIGUES;ALTO SN                                           TARRAFAS;CENTRO;63145000;287;17
18;18;1040;CENTRO COMUNITARIO JOSE AMERICO RODRIGUES;ALTO SN                                           TARRAFAS;CENTRO;63145000;150;
18;28;1104;GRUPO ESCOLAR JOAO RICARTE DE CARVALHO;RUA PRINCIPAL SN  -  CACHOEIRA DOS RICARTES - ZONA RURAL;ZONA RURAL;63148000;334;62,29
18;30;1112;ESCOLA DE 1 E 2 GRAUS DONA EMILIA FERREIRA DE OLIVEIRA;AV MARIA LUIZA LEITE SANTOS  S/N;CENTRO;63145000;320;63
18;31;1112;ESCOLA DE 1 E 2 GRAUS DONA EMILIA FERREIRA DE OLIVEIRA;AV MARIA LUIZA LEITE SANTOS  S/N;CENTRO;63145000;327;32
18;33;1112;ESCOLA DE 1 E 2 GRAUS DONA EMILIA FERREIRA DE OLIVEIRA;AV MARIA LUIZA LEITE SANTOS  S/N;CENTRO;63145000;170;
18;43;1147;GRUPO ESCOLAR VEREADOR FRANCISCO GUALBERTO;RUA PRINCIPAL SN  -  CAICARA;ZONA RURAL;63145000;210;
18;44;1147;GRUPO ESCOLAR VEREADOR FRANCISCO GUALBERTO;RUA PRINCIPAL SN  -  CAICARA;ZONA RURAL;63145000;201;
18;51;1201;PREFEITURA MUNICIPAL DE TARRAFAS;AV MARIA LUIZA LEITE SANTOS;CENTRO;63145000;98;72,52
18;61;1406;CRECHE PINGO DE GENTE;RUA SÃO JOSÉ, 99;CENTRO;63145000;334;100
18;78;1244;ESCOLA MUNICIPAL RIACHO VERDE;SITIO RIACHO VERDE  -   ZONA RURAL;ZONA RURAL;63148000;233;
18;79;1279;ESCOLA DE 1 GRAU ANTONIO JILO;SITIO CAJAZEIRAS DO JILO  -  ZONA RURAL;ZONA RURAL;63145000;225;
18;102;1287;SALÃO PAROQUIAL DO SITIO URUCUZINHO;SITIO URUCUZINHO - ZONA RURAL;ZONA RURAL;63148000;288;
18;103;1333;ESCOLA DE 1O. GRAU RICARTE PEDRO DO CARMO;SITIO PATOS - ZONA RURAL;ZONA RURAL;63145000;255;
18;104;1309;ESCOLA DE 1 GRAU FRANCISCO ELIANUBIO LACERDA;SITIO IPUEIRAS - ZONA RURAL;ZONA RURAL;63148000;267;
18;106;1295;POSTO DE SAÚDE DA TIMBAÚBA;SITIO TIMBAUBA     S/N;CENTRO;63145000;294;
18;107;1325;GRUPO ESCOLAR FRANCISCO AMARO DA SILVA;SITIO LOGRADOURO    S/N;ZONA RURAL;63145000;222;
18;123;1350;ESCOLA DE ENSINO FUNDAMENTAL JOSE EUTIDES VILANOVA;RUA JOSE EUTIDES VILANOVA S/N - ZONA RURAL;ZONA RURAL;63145000;261;
18;124;1244;ESCOLA MUNICIPAL RIACHO VERDE;SITIO RIACHO VERDE  -   ZONA RURAL;ZONA RURAL;63148000;227;
18;128;1368;ESCOLA LUIZ GONZAGA DE ALCANTARA;AVENIDA MARIA LUIZA LEITE SANTOS, S/N  PEDRA FERRADA;SEDE;63145000;305;
18;131;1350;ESCOLA DE ENSINO FUNDAMENTAL JOSE EUTIDES VILANOVA;RUA JOSE EUTIDES VILANOVA S/N - ZONA RURAL;ZONA RURAL;63145000;255;
18;133;1376;ESCOLA JUSTINO ALVES DA COSTA;SITIO VARZINHA;ZONA RURAL;63145000;309;
18;135;1333;ESCOLA DE 1O. GRAU RICARTE PEDRO DO CARMO;SITIO PATOS - ZONA RURAL;ZONA RURAL;63145000;275;105
18;139;1406;CRECHE PINGO DE GENTE;RUA SÃO JOSÉ, 99;CENTRO;63145000;179;
18;141;1392;CENTRO DE EDUCAÇÃO INFANTIL;RUA ANTONIO GONCALVES VALENÇA, S/N;CENTRO;63145000;314;
18;151;1350;ESCOLA DE ENSINO FUNDAMENTAL JOSE EUTIDES VILANOVA;RUA JOSE EUTIDES VILANOVA S/N - ZONA RURAL;ZONA RURAL;63145000;246;
18;154;1309;ESCOLA DE 1 GRAU FRANCISCO ELIANUBIO LACERDA;SITIO IPUEIRAS - ZONA RURAL;ZONA RURAL;63148000;245;
18;156;1368;ESCOLA LUIZ GONZAGA DE ALCANTARA;AVENIDA MARIA LUIZA LEITE SANTOS, S/N  PEDRA FERRADA;SEDE;63145000;321;
18;157;1392;CENTRO DE EDUCAÇÃO INFANTIL;RUA ANTONIO GONCALVES VALENÇA, S/N;CENTRO;63145000;215;
18;159;1295;POSTO DE SAÚDE DA TIMBAÚBA;SITIO TIMBAUBA     S/N;CENTRO;63145000;86;
18;160;1368;ESCOLA LUIZ GONZAGA DE ALCANTARA;AVENIDA MARIA LUIZA LEITE SANTOS, S/N  PEDRA FERRADA;SEDE;63145000;284;
