cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;40;60002049813;MAIKE BISPO PONTES;MAIKE PINTO;PSB;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002049813.jpg
Prefeito;55;60002183978;FRANCISCO MESQUITA PORTELA;GARGAMEL;PSD;ELEITO;MASCULINO;EMPRESÁRIO;60002183978.jpg
Vereador;12000;60002242768;SANDRA SOUSA SILVA;SANDRA DO CAMPESTRE;PDT;NÃO ELEITO;FEMININO;DONA DE CASA;60002242768.jpg
Vereador;12111;60002242771;MANUEL PINTO DE SOUSA;MANUELZINHO PENANDUBA;PDT;SUPLENTE;MASCULINO;VEREADOR;60002242771.jpg
Vereador;12222;60002242769;SILVIA LUCIA SOUSA AGUIAR ARAUJO;SILVINHA;PDT;ELEITO POR MÉDIA;FEMININO;VEREADOR;60002242769.jpg
Vereador;12333;60002242764;DEUSIANE ANDRADE AGUIAR;NINHAS LANCHES;PDT;SUPLENTE;FEMININO;COMERCIANTE;60002242764.jpg
Vereador;12345;60002242766;RAIMUNDO PEREIRA DE SOUSA FILHO;RAIMUNDO FILHO;PDT;SUPLENTE;MASCULINO;EMPRESÁRIO;60002242766.jpg
Vereador;12555;60002242765;GERUSIA DE LIMA LOPES;GERUSIA CANTORA;PDT;SUPLENTE;FEMININO;CANTOR E COMPOSITOR;60002242765.jpg
Vereador;12888;60002242770;FRANCISCA PARENTE DE AGUIAR;DORINHA;PDT;ELEITO POR QP;FEMININO;VEREADOR;60002242770.jpg
Vereador;13000;60002183996;VANDELSON LIMA AGUIAR;PROFESSOR VANDELSON;PT;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO MÉDIO;60002183996.jpg
Vereador;13111;60002183993;VOITILIA MARIA COSTA;VOITILIA;PT;SUPLENTE;FEMININO;EMPRESÁRIO;60002183993.jpg
Vereador;13123;60002183992;ANTONIO EVALDO AGUIAR;AZEDÃO;PT;SUPLENTE;MASCULINO;AGRICULTOR;60002183992.jpg
Vereador;13333;60002183994;LILIAN MARIA PINTO DA SILVA;LILIAN DO SINDICATO;PT;SUPLENTE;FEMININO;OUTROS;60002183994.jpg
Vereador;13456;60002183997;ALEXANDRE OLIVEIRA SOUSA;ALEXANDRE DA ROÇA VELHA;PT;SUPLENTE;MASCULINO;TRABALHADOR DE FABRICAÇÃO DE ROUPAS;60002183997.jpg
Vereador;40000;60002320464;MARIA DO LIVRAMENTO CUNHA SLVA;MARRINHA CUNHA;PSB;ELEITO POR QP;FEMININO;VEREADOR;60002320464.jpg
Vereador;40111;60002320472;ANA MARIA PORTELA AGUIAR;ANINHA DO ZE MARIA;PSB;ELEITO POR MÉDIA;FEMININO;COMERCIANTE;60002320472.jpg
Vereador;40222;60002320470;ELEONETE GADELHA VIEIRA;GADELHA;PSB;SUPLENTE;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002320470.jpg
Vereador;40333;60002320469;ANTONIO LISBOA SOUZA DAMASCENO;ANTONIO SOARES;PSB;SUPLENTE;MASCULINO;TRABALHADOR RURAL;60002320469.jpg
Vereador;40444;60002320471;FRANCISCO EDVANDO DE ARAUJO;EDVANDO DA TOPIC;PSB;ELEITO POR QP;MASCULINO;VEREADOR;60002320471.jpg
Vereador;40555;60002320466;IRANILDO GOMES SILVA;NILDO CAJUEIRO DA VAZANTE;PSB;SUPLENTE;MASCULINO;TRABALHADOR RURAL;60002320466.jpg
Vereador;40777;60002320467;MARCIO REGIS PORTELA AZEVEDO;MARCIO DO POMPEU;PSB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002320467.jpg
Vereador;40888;60002320465;ROBSON BEZERRA DE SOUZA;ROBSON SOUSA;PSB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO ESTADUAL;60002320465.jpg
Vereador;40999;60002320468;LUIS GONZAGA LIMA;LUIS DA LOJA;PSB;SUPLENTE;MASCULINO;COMERCIANTE;60002320468.jpg
Vereador;45000;60002320572;MANOEL FRANCISCO DA SILVA;MANOEL CORREIA;PSDB;ELEITO POR QP;MASCULINO;TRABALHADOR RURAL;60002320572.jpg
Vereador;45111;60002320567;RENAN GOMES SILVA;RENANZIN DO CAEIRAL;PSDB;SUPLENTE;MASCULINO;OUTROS;60002320567.jpg
Vereador;45123;60002320566;MANUEL SILVA ARAUJO;MANO SILVA;PSDB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002320566.jpg
Vereador;45222;60002320569;ZIUMAR CARDOSO DE OLIVEIRA;ZIUMAR DO POVO;PSDB;SUPLENTE;FEMININO;OUTROS;60002320569.jpg
Vereador;45524;60002320573;PAULO SOARES PONTE;PAULO SOARES DA RESENHA;PSDB;SUPLENTE;MASCULINO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;60002320573.jpg
Vereador;45555;60002320571;VICENTE PAULO DE AGUIAR;VICENTE GAVIAO;PSDB;ELEITO POR QP;MASCULINO;VEREADOR;60002320571.jpg
Vereador;45666;60002320570;MARIA ELIETE DA SILVA;ELIETE DO LEALCY;PSDB;SUPLENTE;FEMININO;DONA DE CASA;60002320570.jpg
Vereador;45777;60002320565;ANTONIA DOS SANTOS COSTA;TOINHA DA VILA DO PAVAO;PSDB;SUPLENTE;FEMININO;TRABALHADOR RURAL;60002320565.jpg
Vereador;45888;60002320574;FRANCISCO FERNANDES DE OLIVEIRA SANTOS;REY;PSDB;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002320574.jpg
