cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002153886;MARCONE TAVARES DE LUNA;MARCONE TAVARES;PT;ELEITO;MASCULINO;EMPRESÁRIO;60002153886.jpg
Prefeito;15;60002315901;JOSE ADAILTON DE MACEDO;ADAILTON MACEDO;MDB;NÃO ELEITO;MASCULINO;AGRICULTOR;60002315901.jpg
Vereador;10000;60002151920;JOSE FERREIRA DE LIMA;ZÉ FERREIRA;REPUBLICANOS;SUPLENTE;MASCULINO;OUTROS;60002151920.jpeg
Vereador;10111;60002151919;BRUNO FERNANDES DOS SANTOS;BRUNO DO PAREDÃO;REPUBLICANOS;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002151919.jpeg
Vereador;10123;60002397232;JOSE SAVIO DO NASCIMENTO;BEBÉ CECÉ;REPUBLICANOS;SUPLENTE;MASCULINO;AGRICULTOR;60002397232.jpg
Vereador;10222;60002151918;MARIA TATIANA DA SILVA;TATIANA SILVA;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002151918.jpeg
Vereador;10234;60002151921;IRENICE PEREIRA DA SILVA;NICE PEREIRA;REPUBLICANOS;SUPLENTE;FEMININO;OUTROS;60002151921.jpeg
Vereador;10777;60002151922;JOÃO CARNEIRO DE AQUINO;PRETINHO DA MALHADA FUNDA;REPUBLICANOS;ELEITO POR QP;MASCULINO;OUTROS;60002151922.jpeg
Vereador;13000;60002255707;JOAO BANDEIRA FILHO;JOÃO FILHO;PT;SUPLENTE;MASCULINO;OUTROS;60002255707.jpg
Vereador;13111;60002255705;YANNE MARINA LEITE OLIVEIRA;MARINA LEITE;PT;ELEITO POR QP;FEMININO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;60002255705.jpg
Vereador;13123;60002255704;OSASCO DE SOUZA GONÇALVES;OSASCO GONÇALVES;PT;ELEITO POR QP;MASCULINO;VEREADOR;60002255704.jpg
Vereador;13222;60002255706;LUCIMAR BERNARDO FERNANDES;NININHA DO SINDICATO;PT;ELEITO POR MÉDIA;FEMININO;PROFESSOR DE ENSINO MÉDIO;60002255706.jpg
Vereador;13333;60002255703;PAULO GILBERIO GONÇALVES;GILBERIO GONÇALVES;PT;SUPLENTE;MASCULINO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;60002255703.jpg
Vereador;13444;60002255698;AURIELI SANTOS SOUZA;AURIELI SANTOS;PT;SUPLENTE;FEMININO;DONA DE CASA;60002255698.jpg
