zona;secao;cargo;numero;votos
6;156;5;555;2
6;70;3;13;140
6;114;7;22444;1
6;313;7;13258;1
6;171;6;4447;1
6;313;7;33699;2
6;348;7;13;9
6;348;7;22;2
6;348;7;44;2
6;348;7;65;1
6;85;6;4410;1
6;344;7;33000;1
6;113;6;1190;1
6;267;7;45300;1
6;219;7;13222;2
6;359;7;95;10
6;386;6;1221;2
6;85;7;12222;3
6;70;7;22777;1
6;184;3;12;6
6;362;6;1333;3
6;70;7;95;8
6;362;6;5555;15
6;220;6;1522;2
6;113;7;13456;2
6;193;7;22678;1
6;186;7;12444;30
6;220;7;11113;1
6;318;7;55678;1
6;350;7;12500;1
6;161;6;4490;1
6;70;6;7090;2
6;387;7;45999;1
6;161;6;1522;3
6;348;6;96;3
6;94;3;13;168
6;219;3;95;4
6;193;6;4444;2
6;208;5;95;11
6;171;6;2233;1
6;309;7;13222;2
6;309;7;44999;1
6;94;6;95;6
6;309;7;33193;3
6;387;7;70123;2
6;387;5;700;28
6;184;3;44;78
6;362;7;13456;1
6;114;7;44027;1
6;319;6;1314;2
6;362;7;12444;16
6;166;6;1322;7
6;359;7;55333;3
6;267;7;44027;1
6;186;7;22222;4
6;219;6;1533;1
6;357;7;50131;1
6;357;6;1333;1
6;69;3;95;2
6;220;6;1314;2
6;102;6;1000;6
6;186;6;4447;3
6;362;5;131;154
6;113;7;70123;5
6;70;6;7012;1
6;220;6;4456;2
6;219;7;15151;2
6;344;7;12123;3
6;113;6;1023;1
6;344;3;21;1
6;86;7;13258;2
6;102;7;96;4
6;129;6;5007;1
6;89;7;23192;1
6;113;6;21;1
6;113;6;22;3
6;113;6;35;1
6;113;6;45;1
6;113;7;11;2
6;113;7;13;7
6;113;7;22;1
6;313;7;15120;1
6;114;7;12333;2
6;363;3;21;1
6;309;7;44567;1
6;114;7;12111;1
6;386;6;4447;1
6;363;6;2256;1
6;70;7;12888;1
6;105;6;2255;140
6;199;5;700;17
6;113;6;12;2
6;85;7;44567;4
6;313;6;2210;1
6;89;7;12500;1
6;85;3;12;7
6;386;6;4010;1
6;85;7;12444;59
6;317;6;2211;76
6;344;7;45111;1
6;199;7;44111;50
6;344;6;1111;2
6;344;7;95;7
6;114;6;4422;2
6;220;7;13222;3
6;114;6;4488;1
6;344;6;15;1
6;92;7;33333;1
6;208;6;1522;9
6;196;7;44567;2
6;85;7;95;7
6;156;3;12;13
6;363;6;1123;1
6;89;6;6565;1
6;319;6;1233;1
6;94;7;12100;1
6;95;6;1234;1
6;313;6;1314;2
6;193;7;33333;1
6;386;7;22111;1
6;113;7;22126;1
6;113;3;44;90
6;208;7;12500;3
6;318;6;1010;3
6;318;6;4456;1
6;85;6;1251;1
6;184;7;55555;1
6;208;7;44776;1
6;85;7;10123;1
6;313;7;13111;1
6;114;7;95;6
6;386;7;12222;1
6;70;7;13222;8
6;94;6;2277;2
6;267;6;1313;3
6;123;6;5567;1
6;156;6;1213;4
6;171;7;12444;22
6;193;7;22333;1
6;95;7;12555;1
6;156;6;96;5
6;220;7;11;1
6;220;7;12;1
6;220;7;13;7
6;220;7;15;1
6;220;7;22;3
6;220;7;55;1
6;220;7;70;1
6;220;6;12;2
6;220;6;13;3
6;220;6;21;1
6;220;6;22;1
6;220;6;70;1
6;219;7;10123;1
6;129;6;2211;17
6;69;7;22126;1
6;89;5;95;9
6;359;7;33193;1
6;362;7;44447;2
6;113;5;131;191
6;113;6;1000;1
6;222;7;55555;1
6;317;5;96;8
6;114;3;13;135
6;193;6;1292;2
6;193;7;44111;20
6;70;6;5555;77
6;193;5;555;2
6;357;6;7090;4
6;344;7;70123;5
6;344;5;700;47
6;386;7;13456;1
6;92;7;55333;1
6;357;7;13155;1
6;193;6;1322;2
6;156;7;22333;1
6;86;5;555;5
6;70;7;44190;2
6;89;7;44111;32
6;89;6;1292;2
6;193;6;2200;1
6;113;6;4411;2
6;69;6;4433;8
6;357;6;2210;1
6;161;7;44111;34
6;344;7;23190;1
6;344;6;4321;1
6;267;6;5511;8
6;220;5;700;13
6;105;6;1112;2
6;387;6;1314;1
6;161;3;12;10
6;70;6;2200;1
6;102;7;12500;2
6;359;7;12123;3
6;313;3;13;131
6;123;5;131;199
6;86;7;12100;1
6;171;7;11000;1
6;171;7;13111;1
6;129;6;1234;1
6;123;6;2255;93
6;86;6;2277;1
6;85;7;13456;15
6;222;6;2201;1
6;166;6;1221;1
6;69;3;12;8
6;359;6;5500;1
6;114;6;2200;1
6;348;6;1010;1
6;85;5;555;1
6;313;6;4477;2
6;319;3;95;7
6;359;6;2277;3
6;386;6;1016;1
6;348;5;700;13
6;69;5;555;2
6;70;7;10123;1
6;348;6;95;3
6;184;7;44027;1
6;102;6;1213;4
6;184;6;4477;1
6;208;7;13;14
6;208;7;15;2
6;208;7;44;2
6;208;7;55;2
6;208;7;70;1
6;208;6;12;1
6;208;6;23;1
6;208;6;70;1
6;92;6;13;2
6;92;7;11;1
6;92;7;12;1
6;92;7;13;2
6;92;7;22;1
6;94;3;95;2
6;357;6;2277;1
6;69;6;7060;1
6;309;5;96;11
6;129;7;11444;1
6;220;6;1233;1
6;362;7;96;2
6;129;7;44111;13
6;123;6;1515;1
6;105;6;2277;1
6;350;7;22555;5
6;362;3;44;95
6;114;7;12100;1
6;94;6;1213;13
6;94;7;12344;1
6;70;7;12222;6
6;113;7;13222;10
6;70;6;5511;5
6;309;7;44777;1
