zona;secao;cargo;numero;votos
25;221;13;11222;6
25;175;13;13222;5
25;169;13;11000;1
25;235;13;13333;16
25;27;13;40111;1
25;210;13;13123;2
25;221;13;55888;1
25;47;13;40999;5
25;9;13;55456;1
25;4;13;13111;5
25;215;13;11777;3
25;174;13;55888;1
25;136;13;40999;3
25;54;13;96;9
25;133;13;40777;1
25;43;13;13456;19
25;156;13;40777;4
25;214;13;11000;15
25;153;13;13123;1
25;13;13;13777;2
25;99;13;13777;2
25;18;13;13111;6
25;207;13;13123;4
25;211;13;40333;5
25;25;13;11456;2
25;46;13;13444;40
25;1;13;11222;5
25;25;13;13;6
25;25;13;40;1
25;129;13;55444;1
25;2;13;11222;1
25;204;13;95;1
25;115;13;40333;5
25;221;13;50123;1
25;10;13;40111;35
25;24;13;13;1
25;134;13;11222;1
25;24;13;13111;1
25;167;13;95;15
25;17;13;13111;5
25;141;13;96;8
25;43;13;11237;1
25;4;13;40444;2
25;156;13;18;1
25;29;13;43;1
25;236;13;43;2
25;30;13;11;1
25;134;13;11777;3
25;2;13;95;4
25;18;13;13444;12
25;41;13;13333;33
25;136;13;96;7
25;137;13;55555;10
25;197;13;13333;53
25;3;13;13444;22
25;36;13;13222;3
25;23;13;13444;16
25;208;13;13444;9
25;222;13;13444;26
25;33;13;96;13
25;98;13;95;2
25;15;13;40777;10
25;98;13;96;8
25;133;13;13444;7
25;220;13;95;11
25;12;13;13444;16
25;144;13;40444;1
25;55;13;13333;1
25;37;13;40777;1
25;1;13;13111;3
25;215;13;13444;15
25;35;13;95;4
25;15;13;95;7
25;169;13;13444;5
25;61;13;50541;1
25;139;13;50541;2
25;23;13;40222;2
25;3;13;13555;3
25;129;13;11111;7
25;155;13;13000;14
25;148;13;55444;9
25;153;13;40000;2
25;97;13;55888;6
25;129;13;40555;30
25;31;13;40444;6
25;53;13;40222;12
25;36;13;11112;3
25;193;13;40222;21
25;214;13;40000;1
25;37;13;96;9
25;34;13;13555;1
25;184;13;40111;5
25;16;13;55456;2
25;205;13;40777;11
25;116;13;13456;2
25;35;13;13777;4
25;181;13;11777;3
25;99;13;13999;11
25;216;13;13000;23
25;46;13;13555;4
25;194;13;11237;1
25;23;13;11222;4
25;19;13;11237;2
25;26;13;11111;3
25;12;13;55444;1
25;43;13;11111;2
25;121;13;13000;8
25;57;13;40000;2
25;131;13;13000;1
25;49;13;40555;7
25;27;13;11000;1
25;39;13;55555;3
25;130;13;11111;2
25;18;13;13777;1
25;17;13;11888;9
25;108;13;40555;3
25;164;13;40555;4
25;160;13;96;6
25;63;13;40222;46
25;5;13;11111;8
25;22;13;11111;6
25;190;13;11777;3
25;138;13;11888;6
25;138;13;40999;2
25;6;13;13456;1
25;131;13;13555;2
25;196;13;11888;1
25;9;13;40444;1
25;196;13;40789;2
25;140;13;40555;5
25;5;13;40999;2
25;192;13;40555;2
25;199;13;40333;95
25;42;13;11111;3
25;138;13;13456;1
25;4;13;13123;7
25;51;13;13456;7
25;167;13;55555;1
25;228;13;40000;39
25;129;13;13555;5
25;170;13;40333;2
25;121;13;13;6
25;204;13;40;1
25;145;13;11;2
25;237;13;40;2
25;6;13;50;1
25;226;13;40;4
25;195;13;55;1
25;183;13;40;2
25;198;13;55888;6
25;34;13;13999;2
25;12;13;55456;2
25;3;13;55456;1
25;1;13;13;7
25;229;13;40;16
25;10;13;13;4
25;203;13;13;3
25;205;13;11;5
25;22;13;50;1
25;179;13;11111;1
25;143;13;55555;2
25;121;13;13222;1
25;12;13;11222;4
25;209;13;13123;47
25;239;13;13333;8
25;165;13;40333;6
25;221;13;13777;5
25;43;13;11000;1
25;29;13;95;4
25;230;13;40111;1
25;170;13;96;15
25;183;13;13222;1
25;130;13;95;4
25;165;13;95;1
25;13;13;13123;18
25;165;13;13333;34
25;6;13;11777;3
25;20;13;95;10
25;123;13;95;3
25;194;13;96;10
25;143;13;11111;5
25;122;13;11112;5
25;103;13;40;2
25;64;13;13;5
25;220;13;13456;3
25;64;13;40123;3
25;56;13;11111;1
25;154;13;13777;2
25;235;13;55444;2
25;2;13;13;1
25;24;13;13777;1
25;41;13;13999;1
25;58;13;40000;13
25;218;13;40333;6
25;41;13;40333;3
25;181;13;11111;1
25;141;13;11222;1
25;222;13;13;1
25;213;13;13;2
25;132;13;50555;14
25;141;13;40000;9
25;205;13;11456;1
25;198;13;40000;10
25;99;13;40000;20
25;234;13;40123;46
25;124;13;55111;2
25;110;13;40111;3
25;15;13;55555;2
25;184;13;40555;5
25;43;13;11222;1
25;23;13;40444;1
25;2;13;55444;1
25;17;13;40555;26
25;116;13;40111;15
25;216;13;11888;4
25;49;13;96;10
25;23;13;96;12
25;8;13;13222;3
25;31;13;55555;10
25;116;13;13555;9
25;10;13;13555;3
25;207;13;40111;1
25;191;13;40000;26
25;4;13;40123;2
25;210;13;11112;1
25;35;13;40123;1
25;215;13;40111;30
25;214;13;40555;1
25;150;13;40555;4
25;10;13;40555;18
25;15;13;11189;1
25;164;13;13456;2
25;181;13;13;1
25;188;13;40111;6
25;16;13;13;9
25;121;13;13555;2
25;118;13;13555;71
