zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
19;276;1023;CEI - CENTRO DE EDUCAÇÃO INFANTIL;RUA JUSCELINO KUBISHEK;CENTRO;63680000;242;
19;278;1023;CEI - CENTRO DE EDUCAÇÃO INFANTIL;RUA JUSCELINO KUBISHEK;CENTRO;63680000;231;
19;280;1023;CEI - CENTRO DE EDUCAÇÃO INFANTIL;RUA JUSCELINO KUBISHEK;CENTRO;63680000;235;
19;282;1031;ESCOLA VIRGÍLIO TAVORA;RUA 07 DE SETEMBRO, 120;CENTRO;63680000;250;
19;283;1031;ESCOLA VIRGÍLIO TAVORA;RUA 07 DE SETEMBRO, 120;CENTRO;63680000;251;
19;284;1031;ESCOLA VIRGÍLIO TAVORA;RUA 07 DE SETEMBRO, 120;CENTRO;63680000;249;
19;285;1031;ESCOLA VIRGÍLIO TAVORA;RUA 07 DE SETEMBRO, 120;CENTRO;63680000;251;
19;286;1031;ESCOLA VIRGÍLIO TAVORA;RUA 07 DE SETEMBRO, 120;CENTRO;63680000;242;
19;287;1031;ESCOLA VIRGÍLIO TAVORA;RUA 07 DE SETEMBRO, 120;CENTRO;63680000;243;
19;289;1058;ESCOLA AMÂNCIO SIQUEIRA ROSA;RUA DA PAZ, 49;MONTE SION;63680000;289;
19;290;1058;ESCOLA AMÂNCIO SIQUEIRA ROSA;RUA DA PAZ, 49;MONTE SION;63680000;261;
19;291;1058;ESCOLA AMÂNCIO SIQUEIRA ROSA;RUA DA PAZ, 49;MONTE SION;63680000;268;
19;292;1058;ESCOLA AMÂNCIO SIQUEIRA ROSA;RUA DA PAZ, 49;MONTE SION;63680000;262;
19;293;1058;ESCOLA AMÂNCIO SIQUEIRA ROSA;RUA DA PAZ, 49;MONTE SION;63680000;270;
19;294;1066;ESCOLA EVA BATISTA DE ALMEIDA (ANTIGA ESCOLA ANTONIO BATISTA);SERRA DO MEIO;MONTE SION;63680000;355;
19;295;1066;ESCOLA EVA BATISTA DE ALMEIDA (ANTIGA ESCOLA ANTONIO BATISTA);SERRA DO MEIO;MONTE SION;63680000;359;
19;296;1074;ESCOLA JOÃO FRANCISCO DA SILVA;GAVIÃO;GAVIAO;63680000;229;
19;297;1074;ESCOLA JOÃO FRANCISCO DA SILVA;GAVIÃO;GAVIAO;63680000;228;
19;298;1082;ESCOLA JOSÉ FIRMINO LÔ;FACUNDO;SEDE;63680000;290;
19;299;1082;ESCOLA JOSÉ FIRMINO LÔ;FACUNDO;SEDE;63680000;300;
19;300;1082;ESCOLA JOSÉ FIRMINO LÔ;FACUNDO;SEDE;63680000;172;
19;301;1090;ESCOLA JOSÉ CARVALHO PINHEIRO;RUA ANTONIO BENÍCIO PINHEIRO, 35;CENTRO;63680000;247;
