zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
20;236;1171;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO DIAS FERREIRA;TORROES;TORRÕES;62215000;156;265
20;237;1023;ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO PEREIRA DE SOUSA;SAO DOMINGOS;SACRAMENTO;62215000;236;262
20;238;1031;ESCOLA DE ENSINO FUNDAMENTAL WALDEMAR DE ALCÂNTARA;RUA PEDRO CORREIA LEITÃO, 45;ALTO DO BOM PRINCÍPIO;62215000;320;
20;239;1031;ESCOLA DE ENSINO FUNDAMENTAL WALDEMAR DE ALCÂNTARA;RUA PEDRO CORREIA LEITÃO, 45;ALTO DO BOM PRINCÍPIO;62215000;307;
20;240;1031;ESCOLA DE ENSINO FUNDAMENTAL WALDEMAR DE ALCÂNTARA;RUA PEDRO CORREIA LEITÃO, 45;ALTO DO BOM PRINCÍPIO;62215000;312;
20;241;1040;ESCOLA DE ENSINO FUNDAMENTAL JORGE PINHEIRO DE OLIVEIRA;CAJAS DOS JORGES;CAJÁS DOS JORGES;62215000;309;
20;242;1040;ESCOLA DE ENSINO FUNDAMENTAL JORGE PINHEIRO DE OLIVEIRA;CAJAS DOS JORGES;CAJÁS DOS JORGES;62215000;314;
20;244;1066;ESCOLA DE ENSINO FUNDAMENTAL SANTA MARTA;BOA ESPERANCA;CAJÁS DOS JORGES;62215000;152;
20;245;1031;ESCOLA DE ENSINO FUNDAMENTAL WALDEMAR DE ALCÂNTARA;RUA PEDRO CORREIA LEITÃO, 45;ALTO DO BOM PRINCÍPIO;62215000;307;
20;247;1090;ESCOLA DE ENSINO FUNDAMENTAL MANOEL MARCOS FERREIRA;BURITI DOS BRAS;SÍTIO ARARAS;62215000;189;
20;248;1104;ESCOLA DE ENSINO FUNDAMENTAL GONCALVES DE PAULA;ACUDE NOVO;LAGOA DO BARRO;62215000;125;
20;249;1376;ESCOLA DE EDUCAÇÃO INFANTIL PEQUENO PRÍNCIPE;RUA GABRIELRODRIGUES JÚNIOR, 101;CENTRAL;62215000;308;289
20;250;1376;ESCOLA DE EDUCAÇÃO INFANTIL PEQUENO PRÍNCIPE;RUA GABRIELRODRIGUES JÚNIOR, 101;CENTRAL;62215000;311;271
20;251;1376;ESCOLA DE EDUCAÇÃO INFANTIL PEQUENO PRÍNCIPE;RUA GABRIELRODRIGUES JÚNIOR, 101;CENTRAL;62215000;303;273
20;252;1120;ESCOLA DE ENSINO FUNDAMENTAL MANUEL FERREIRA DE OLIVEIRA;PALMEIRAS;SÍTIO ARARAS;62215000;213;
20;253;1139;ESCOLA DE ENSINO FUNDAMENTAL SANTA RITA DE CASSIA;AGUA BRANCA;ÁGUA BRANCA;62215000;269;254
20;255;1139;ESCOLA DE ENSINO FUNDAMENTAL SANTA RITA DE CASSIA;AGUA BRANCA;ÁGUA BRANCA;62215000;339;274,256
20;259;1155;ESCOLA DE ENSINO FUNDAMENTAL MARCOS ALMEIDA NETO;ARARAS;SÍTIO ARARAS;62215000;360;258
20;261;1171;ESCOLA DE ENSINO FUNDAMENTAL ANTONIO DIAS FERREIRA;TORROES;TORRÕES;62215000;265;
20;263;1198;GRUPO ESCOLAR SAO JOAO DEL REI;LAGOA DO PEIXE;MULUNGU;62215000;174;
20;264;1201;ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM CORREIA DE SOUSA;CANABRAVINHA;SÍTIO ARARAS;62215000;118;
20;266;1228;ESCOLA DE ENSINO FUNDAMENTAL GONCALVES PEREIRA DA SILVA;GROTAS;SACRAMENTO;62215000;276;283
20;267;1236;ESCOLA DE ENSINO FUNDAMENTAL LUIZ LOPES DE SOUSA;ESTREITO;LAGOA DO BARRO;62215000;170;
20;268;1236;ESCOLA DE ENSINO FUNDAMENTAL LUIZ LOPES DE SOUSA;ESTREITO;LAGOA DO BARRO;62215000;339;269
20;270;1376;ESCOLA DE EDUCAÇÃO INFANTIL PEQUENO PRÍNCIPE;RUA GABRIELRODRIGUES JÚNIOR, 101;CENTRAL;62215000;227;272
20;275;1260;ESCOLA DE ENSINO MÉDIO MARIA VIEIRA DE PINHO;AV. MARIA ERIMAR RIBEIRO DE PAIVA, S/N;CENTRO;62215000;200;
20;276;1260;ESCOLA DE ENSINO MÉDIO MARIA VIEIRA DE PINHO;AV. MARIA ERIMAR RIBEIRO DE PAIVA, S/N;CENTRO;62215000;198;
20;277;1260;ESCOLA DE ENSINO MÉDIO MARIA VIEIRA DE PINHO;AV. MARIA ERIMAR RIBEIRO DE PAIVA, S/N;CENTRO;62215000;195;
20;278;1260;ESCOLA DE ENSINO MÉDIO MARIA VIEIRA DE PINHO;AV. MARIA ERIMAR RIBEIRO DE PAIVA, S/N;CENTRO;62215000;198;
20;279;1260;ESCOLA DE ENSINO MÉDIO MARIA VIEIRA DE PINHO;AV. MARIA ERIMAR RIBEIRO DE PAIVA, S/N;CENTRO;62215000;198;
20;280;1279;ESCOLA DE ENSINO FUNDAMENTAL JOSE DOMINGOS DE MORAES;LAGOA DO BARRO;LAGOA DO BARRO;62215000;328;
20;281;1279;ESCOLA DE ENSINO FUNDAMENTAL JOSE DOMINGOS DE MORAES;LAGOA DO BARRO;LAGOA DO BARRO;62215000;332;
