zona;secao;cargo;numero;votos
108;14;13;10000;9
108;1;13;40222;13
108;11;13;10;3
108;3;13;10;2
108;6;13;40666;28
108;18;13;96;10
108;4;13;10222;2
108;22;13;10999;1
108;5;13;40123;3
108;88;13;10222;3
108;29;13;10000;14
108;25;13;40222;2
108;21;13;40222;18
108;16;13;10444;2
108;95;13;40999;1
108;98;13;10111;3
108;3;13;40222;15
108;1;13;40999;15
108;31;13;10111;3
108;26;13;10000;6
108;39;13;10777;4
108;17;13;40222;38
108;28;13;40222;3
108;13;13;40333;4
108;21;13;10000;13
108;27;13;40222;3
108;9;13;10888;7
108;28;13;40123;2
108;81;13;40;6
108;17;13;10;2
108;17;13;40;4
108;89;13;40123;9
108;98;13;40666;14
108;33;13;10777;10
108;40;13;10333;22
108;2;13;10444;10
108;81;13;10777;6
108;38;13;40999;11
108;8;13;10789;1
108;3;13;10123;4
108;14;13;10222;3
108;35;13;40222;15
108;97;13;40000;56
108;20;13;10777;14
108;16;13;40123;11
108;2;13;10777;11
108;6;13;40222;22
108;1;13;10123;6
108;15;13;10888;2
108;27;13;10111;1
108;12;13;40333;7
108;3;13;95;6
108;3;13;40456;33
108;19;13;40;2
108;17;13;40456;26
108;2;13;10888;3
108;87;13;40456;13
108;12;13;96;7
108;19;13;40000;19
108;14;13;10;2
108;98;13;40;7
108;8;13;40123;4
108;21;13;10111;8
108;12;13;10789;4
108;15;13;40222;16
108;14;13;40456;32
108;40;13;10111;12
108;81;13;10999;18
108;4;13;10111;17
108;97;13;10;1
108;6;13;40123;9
108;4;13;10777;18
108;30;13;10444;1
108;1;13;10777;10
108;4;13;40666;14
108;30;13;10111;1
108;30;13;10123;5
108;86;13;10999;4
108;25;13;10444;1
108;21;13;10444;5
108;34;13;10;4
108;31;13;10333;12
108;3;13;10000;15
108;12;13;10000;14
108;31;13;10777;5
108;4;13;10;4
108;29;13;10999;1
108;38;13;96;13
108;11;13;10888;3
108;33;13;40;4
108;10;13;40;2
108;86;13;40000;28
108;28;13;10777;11
108;39;13;95;1
108;8;13;10000;15
108;11;13;10789;1
108;3;13;10444;1
108;81;13;10111;9
108;18;13;95;3
108;82;13;40999;9
108;17;13;40000;44
108;88;13;10789;2
108;2;13;40666;11
108;19;13;40456;14
108;13;13;10888;1
108;15;13;10333;27
108;5;13;10333;37
108;19;13;10333;18
108;31;13;96;5
108;17;13;40333;9
108;11;13;40333;12
108;22;13;96;4
108;4;13;40456;24
108;6;13;10444;3
108;38;13;10;3
108;13;13;10;1
108;28;13;10000;11
108;9;13;40999;20
108;89;13;40666;4
108;97;13;40;7
108;5;13;10444;2
108;38;13;40123;3
108;7;13;10789;2
108;20;13;40456;28
108;26;13;40000;7
108;39;13;10444;2
108;25;13;95;1
108;25;13;40666;1
108;35;13;10123;9
108;97;13;40222;9
108;34;13;10111;6
108;5;13;10111;8
108;28;13;10999;1
108;8;13;40222;17
108;89;13;40000;27
108;81;13;40222;20
108;36;13;40222;12
108;25;13;10000;9
108;10;13;40123;8
108;7;13;40123;7
108;13;13;40123;2
108;30;13;10333;8
108;87;13;40000;41
108;22;13;40000;41
108;36;13;40999;2
108;81;13;40666;39
108;19;13;10444;8
108;40;13;10222;1
108;10;13;40000;43
108;7;13;40222;19
108;1;13;40123;7
108;87;13;95;10
108;22;13;40123;2
108;11;13;10000;20
108;35;13;95;6
108;9;13;40000;33
108;15;13;40000;44
108;8;13;40333;11
108;12;13;10333;36
108;36;13;96;5
108;31;13;10999;2
108;35;13;40999;13
108;33;13;96;12
108;21;13;96;5
108;9;13;40666;11
108;7;13;40000;52
108;16;13;10999;1
108;33;13;40222;7
108;89;13;96;4
108;7;13;40333;21
108;4;13;10999;2
108;19;13;10123;7
108;38;13;40;5
108;14;13;40;6
108;87;13;40;4
108;38;13;10444;4
108;38;13;10777;10
108;22;13;10111;8
108;30;13;10000;8
108;17;13;10777;8
108;5;13;40999;32
108;22;13;40222;14
108;87;13;10222;1
108;86;13;96;4
108;1;13;40333;6
108;6;13;40000;49
108;15;13;95;5
108;38;13;40000;23
108;34;13;10000;21
108;34;13;40333;33
108;35;13;10999;2
108;7;13;10000;13
108;16;13;96;10
108;33;13;10111;10
108;82;13;40222;15
108;3;13;40999;16
108;98;13;40999;4
108;19;13;10111;4
108;4;13;10444;5
108;28;13;10111;2
108;22;13;10000;9
108;88;13;10123;4
108;28;13;40456;16
108;89;13;10000;4
108;20;13;10;2
108;21;13;10888;5
108;20;13;10000;16
108;98;13;40333;67
108;9;13;10123;6
108;25;13;40000;5
108;13;13;40999;11
108;2;13;10123;9
108;88;13;10777;5
108;25;13;40456;2
108;2;13;10333;21
108;11;13;40222;17
108;6;13;10333;21
108;6;13;10123;2
108;36;13;10333;7
108;6;13;10999;1
108;82;13;95;1
108;97;13;10333;1
108;29;13;10888;1
108;1;13;10888;1
108;26;13;95;1
108;39;13;10888;4
108;14;13;40333;4
108;11;13;40;2
108;15;13;10000;13
108;28;13;40;2
108;12;13;40000;44
108;6;13;10777;9
108;26;13;10777;3
108;16;13;40666;22
108;14;13;40666;20
108;88;13;95;2
108;33;13;40000;22
108;38;13;10222;7
108;40;13;10444;7
108;95;13;40666;11
108;28;13;40666;5
108;88;13;40456;24
108;11;13;40123;5
108;36;13;40666;10
108;25;13;10;5
108;39;13;40222;16
108;82;13;40000;68
108;86;13;10111;11
108;98;13;40000;85
108;39;13;10000;6
108;1;13;10000;10
108;1;13;40666;12
108;29;13;40333;27
108;22;13;10888;3
108;8;13;40000;55
108;11;13;10123;2
108;27;13;10000;8
108;8;13;10888;3
108;88;13;10888;3
108;29;13;10333;21
108;30;13;40000;38
108;17;13;40999;19
108;97;13;40999;3
108;35;13;40666;10
108;10;13;10777;7
108;16;13;40222;18
108;86;13;10777;6
108;38;13;10333;12
108;39;13;10999;1
108;95;13;40222;8
108;16;13;95;1
108;29;13;10444;1
108;40;13;96;3
108;11;13;96;12
108;95;13;40;2
108;29;13;96;5
108;3;13;10999;1
108;2;13;10999;3
108;10;13;96;8
108;15;13;96;2
108;3;13;10888;3
108;39;13;96;2
108;9;13;96;7
108;14;13;10111;15
108;18;13;10123;5
108;13;13;40;3
108;11;13;40999;15
108;13;13;10000;9
108;89;13;40222;9
108;14;13;10777;4
108;20;13;95;3
108;89;13;10777;3
108;81;13;40333;13
108;95;13;10000;2
108;35;13;10444;6
108;22;13;40666;9
108;95;13;40333;4
108;81;13;40000;19
108;5;13;40333;9
108;18;13;40123;5
108;19;13;40123;6
108;16;13;40000;42
108;36;13;40123;14
108;7;13;10777;7
108;20;13;40;1
108;30;13;40;1
108;10;13;10789;1
108;86;13;40999;8
108;39;13;40123;3
108;14;13;40222;15
108;87;13;10789;2
108;3;13;40666;14
108;34;13;40222;3
108;87;13;40123;7
108;22;13;10123;2
108;25;13;10123;76
108;5;13;40000;57
108;9;13;10333;9
108;39;13;10111;5
108;13;13;96;8
108;40;13;95;5
108;2;13;40456;11
108;18;13;40;2
108;87;13;10999;1
108;87;13;40333;16
108;12;13;10888;3
108;19;13;40222;8
108;87;13;10123;8
108;7;13;10999;8
108;19;13;10777;8
108;31;13;10;3
108;1;13;40;5
108;14;13;40999;30
108;4;13;40222;20
108;15;13;10111;14
108;15;13;40123;11
108;1;13;96;8
108;11;13;40000;53
108;86;13;10123;2
108;35;13;10000;8
108;87;13;10777;4
108;28;13;10123;1
108;16;13;40456;32
108;82;13;40456;18
108;10;13;10111;14
108;29;13;40999;1
108;10;13;40333;9
108;21;13;10777;5
108;81;13;40123;6
108;35;13;40333;25
108;14;13;40000;44
108;88;13;96;7
108;22;13;10444;2
108;36;13;10111;3
108;95;13;40123;5
108;5;13;40456;24
108;8;13;10123;9
108;7;13;40666;21
108;30;13;40456;19
108;31;13;10000;8
108;86;13;40222;7
108;28;13;40000;43
108;4;13;40999;29
108;14;13;10333;20
108;33;13;10000;22
108;40;13;10789;3
108;20;13;40666;23
108;36;13;40;3
108;18;13;10444;4
108;14;13;40123;10
108;11;13;10777;7
108;9;13;10222;1
108;81;13;10333;14
108;89;13;10333;3
108;97;13;10222;1
108;27;13;40333;5
108;88;13;40333;15
108;86;13;10888;1
108;5;13;40;1
108;89;13;95;2
108;31;13;95;1
108;16;13;40333;4
108;35;13;96;11
108;31;13;40;2
108;40;13;10;5
108;28;13;10;2
108;38;13;40666;37
108;98;13;10777;20
108;98;13;40456;10
108;20;13;10222;1
108;27;13;40123;124
108;10;13;40222;12
108;2;13;40000;24
108;35;13;10;2
108;98;13;10444;1
108;27;13;40456;5
108;88;13;10444;1
108;20;13;10444;6
108;25;13;10777;6
108;10;13;40999;19
108;3;13;10789;1
108;9;13;10111;26
108;9;13;10999;3
108;12;13;40666;11
108;8;13;96;9
108;34;13;10777;14
108;88;13;40222;22
108;7;13;10111;14
108;36;13;10222;53
108;13;13;10222;1
108;11;13;10111;9
108;33;13;10;1
108;6;13;96;4
108;36;13;10777;7
108;13;13;10777;4
108;38;13;10789;1
108;3;13;96;8
108;87;13;10444;1
108;87;13;40222;10
108;87;13;10000;8
108;11;13;10333;20
108;39;13;40456;20
108;95;13;96;3
108;36;13;10888;1
108;17;13;40123;8
108;11;13;10222;1
108;40;13;10888;1
108;2;13;95;12
108;17;13;10999;4
108;12;13;10999;1
108;18;13;10;2
108;26;13;40456;2
108;26;13;10123;79
108;5;13;96;6
108;4;13;10888;4
108;40;13;40222;21
108;16;13;10000;10
108;18;13;10777;9
108;12;13;40;3
108;87;13;10;4
108;39;13;40000;32
108;27;13;40999;1
108;21;13;40333;11
108;89;13;40333;10
108;30;13;40123;1
108;82;13;10000;8
108;8;13;10222;4
108;27;13;95;2
108;10;13;10888;1
108;4;13;40333;14
108;1;13;10333;14
108;39;13;10123;2
108;13;13;40666;14
108;88;13;10333;11
108;17;13;10444;2
108;21;13;40666;18
108;25;13;40;9
108;30;13;40333;31
108;13;13;10111;6
108;86;13;40333;19
108;36;13;10999;1
108;40;13;40000;28
108;31;13;40666;8
108;13;13;40456;19
108;29;13;40222;7
108;8;13;40;3
108;8;13;10;1
108;95;13;10123;1
108;98;13;10333;3
108;35;13;10333;34
108;7;13;10888;4
108;34;13;40456;6
108;12;13;95;2
108;8;13;40666;25
108;10;13;10333;29
108;11;13;40666;12
108;21;13;40999;16
108;38;13;40222;17
108;82;13;10111;9
108;6;13;95;4
108;29;13;40123;3
108;17;13;10888;2
108;98;13;96;13
108;2;13;40333;14
108;87;13;10333;19
108;5;13;40666;17
108;38;13;10000;10
108;9;13;10777;7
108;5;13;10000;6
108;15;13;40456;28
108;9;13;10000;15
108;5;13;10789;1
108;8;13;40999;27
108;86;13;10000;19
108;31;13;40222;3
108;15;13;10777;5
108;14;13;10444;6
108;8;13;10333;15
108;8;13;40456;22
108;2;13;10789;1
108;22;13;10;2
108;33;13;10999;2
108;7;13;10;2
