zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
41;33;1031;CRECHE DONA DUQUESA;RUA 2 DE FEVEREIRO 331;CENTRO-SEDE;62600000;230;
41;34;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;249;
41;35;1031;CRECHE DONA DUQUESA;RUA 2 DE FEVEREIRO 331;CENTRO-SEDE;62600000;224;
41;36;1350;CENTRO INTERESCOLAR JOÃO TEIXEIRA SARAIVA;RUA JOSE PINTO CAVALCANTE 273;CENTRO-SEDE;62600000;337;137
41;37;1031;CRECHE DONA DUQUESA;RUA 2 DE FEVEREIRO 331;CENTRO-SEDE;62600000;231;
41;40;1260;ESCOLA MUNICIPAL ZECA PARAIBA;VILA PITOMBEIRA;PITOMBEIRA;62600000;147;
41;43;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;250;
41;44;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;248;
41;45;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;250;
41;46;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;251;
41;47;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;249;
41;48;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;252;
41;49;1090;CENTRO DE EDUCAÇÃO PRÉ-ESCOLAR O NOSSO MUNDO;RUA FAUSTO PINHEIRO S/N;ACUDE-SEDE;62600000;252;
41;50;1350;CENTRO INTERESCOLAR JOÃO TEIXEIRA SARAIVA;RUA JOSE PINTO CAVALCANTE 273;CENTRO-SEDE;62600000;332;171
41;51;1350;CENTRO INTERESCOLAR JOÃO TEIXEIRA SARAIVA;RUA JOSE PINTO CAVALCANTE 273;CENTRO-SEDE;62600000;336;205
41;52;1350;CENTRO INTERESCOLAR JOÃO TEIXEIRA SARAIVA;RUA JOSE PINTO CAVALCANTE 273;CENTRO-SEDE;62600000;337;172
41;53;1759;E.E.F.M. PROFª ESTEFÂNIA MATOS;RUA FRANCISCO JOSE DE OLIVEIRA SN;SANTA RITA-SEDE;62600000;259;159
41;54;1031;CRECHE DONA DUQUESA;RUA 2 DE FEVEREIRO 331;CENTRO-SEDE;62600000;226;
41;55;1759;E.E.F.M. PROFª ESTEFÂNIA MATOS;RUA FRANCISCO JOSE DE OLIVEIRA SN;SANTA RITA-SEDE;62600000;259;195
41;56;1147;ESCOLA MUNICIPAL ANGELICA VIEIRA;RUA VEREADOR TOMÁS FILHO SN;IRATINGA;62600000;235;
41;57;1147;ESCOLA MUNICIPAL ANGELICA VIEIRA;RUA VEREADOR TOMÁS FILHO SN;IRATINGA;62600000;234;
41;58;1155;E.E.M. ANTONIO CUSTÓDIO DE MESQUITA;RUA ANTONIO CUSTODIO DE MESQUITA 76;IRATINGA;62600000;297;
41;59;1155;E.E.M. ANTONIO CUSTÓDIO DE MESQUITA;RUA ANTONIO CUSTODIO DE MESQUITA 76;IRATINGA;62600000;296;
41;60;1155;E.E.M. ANTONIO CUSTÓDIO DE MESQUITA;RUA ANTONIO CUSTODIO DE MESQUITA 76;IRATINGA;62600000;298;
41;61;1155;E.E.M. ANTONIO CUSTÓDIO DE MESQUITA;RUA ANTONIO CUSTODIO DE MESQUITA 76;IRATINGA;62600000;296;
41;69;1244;ESCOLA MUNICIPAL ANTONIO PINTO DE OLIVEIRA;CAMARA;CAMARA;62600000;239;
41;70;1244;ESCOLA MUNICIPAL ANTONIO PINTO DE OLIVEIRA;CAMARA;CAMARA;62600000;232;
41;71;1252;ESCOLA MUNICIPAL JULIO PINHEIRO BASTOS;AV DR PRAXEDES BASTOS SN;SANTA CRUZ;62600000;210;
41;72;1260;ESCOLA MUNICIPAL ZECA PARAIBA;VILA PITOMBEIRA;PITOMBEIRA;62600000;293;121
41;73;1350;CENTRO INTERESCOLAR JOÃO TEIXEIRA SARAIVA;RUA JOSE PINTO CAVALCANTE 273;CENTRO-SEDE;62600000;168;
41;74;1155;E.E.M. ANTONIO CUSTÓDIO DE MESQUITA;RUA ANTONIO CUSTODIO DE MESQUITA 76;IRATINGA;62600000;294;
41;75;1295;CRAS CATÃO AZEVEDO CRUZ;RUA MANOEL BERNARDE 59;CRUZEIRO-SEDE;62600000;304;120
41;76;1309;ESCOLA CAPITAO PRUDENCIO PEREIRA PASSOS;SOLEDADE;SOLEDADE;62600000;308;
41;77;1309;ESCOLA CAPITAO PRUDENCIO PEREIRA PASSOS;SOLEDADE;SOLEDADE;62600000;315;
41;78;1317;ESCOLA MUNICIPAL CANDIDO PINTO DE MESQUITA;BAIXA GRANDE;BAIXA GRANDE;62600000;183;
41;79;1317;ESCOLA MUNICIPAL CANDIDO PINTO DE MESQUITA;BAIXA GRANDE;BAIXA GRANDE;62600000;184;
41;80;1317;ESCOLA MUNICIPAL CANDIDO PINTO DE MESQUITA;BAIXA GRANDE;BAIXA GRANDE;62600000;183;
41;85;1350;CENTRO INTERESCOLAR JOÃO TEIXEIRA SARAIVA;RUA JOSE PINTO CAVALCANTE 273;CENTRO-SEDE;62600000;336;86
41;87;1368;E.E.M. MONSENHOR CATAO PORFIRIO SAMPAIO;RUA TEIXEIRA PINTO 136;PADRE LIMA;62600000;270;
41;88;1368;E.E.M. MONSENHOR CATAO PORFIRIO SAMPAIO;RUA TEIXEIRA PINTO 136;PADRE LIMA;62600000;270;
41;89;1368;E.E.M. MONSENHOR CATAO PORFIRIO SAMPAIO;RUA TEIXEIRA PINTO 136;PADRE LIMA;62600000;270;
