zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
108;1;1023;EEF EPITÁCIO BRITO DE OLIVEIRA;RUA MAJOR FIEL 507;CENTRO;62420000;237;
108;2;1015;EEF FRANCISCO PEREIRA FILHO;RUA DA CAÇAMBA S/N;CAÇAMBA;62420000;250;
108;3;1023;EEF EPITÁCIO BRITO DE OLIVEIRA;RUA MAJOR FIEL 507;CENTRO;62420000;243;
108;4;1031;EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA;RUA EDUARDO MOTA, N 201;CENTRO;62420000;304;
108;5;1031;EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA;RUA EDUARDO MOTA, N 201;CENTRO;62420000;307;
108;6;1031;EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA;RUA EDUARDO MOTA, N 201;CENTRO;62420000;304;
108;7;1040;EEF FRANCISCO PEREIRA FONTENELE;TRAVESSA DOMÍCIO FERNANDES PEREIRA, SN;CENTRO;62420000;278;
108;8;1040;EEF FRANCISCO PEREIRA FONTENELE;TRAVESSA DOMÍCIO FERNANDES PEREIRA, SN;CENTRO;62420000;278;
108;9;1015;EEF FRANCISCO PEREIRA FILHO;RUA DA CAÇAMBA S/N;CAÇAMBA;62420000;246;
108;10;1066;EEF ANA BRITO DE OLIVEIRA;RUA JOSE ROMAO RIOS SN;CENTRO;62420000;242;
108;11;1066;EEF ANA BRITO DE OLIVEIRA;RUA JOSE ROMAO RIOS SN;CENTRO;62420000;240;
108;12;1066;EEF ANA BRITO DE OLIVEIRA;RUA JOSE ROMAO RIOS SN;CENTRO;62420000;241;
108;13;1074;CENTRO INFANTIL CRIANÇA FELIZ;RUA MAJOR FIEL N 300;CENTRO;62420000;181;
108;14;1031;EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA;RUA EDUARDO MOTA, N 201;CENTRO;62420000;306;
108;15;1031;EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA;RUA EDUARDO MOTA, N 201;CENTRO;62420000;303;
108;16;1031;EEM MONSENHOR JOSÉ CARNEIRO DA CUNHA;RUA EDUARDO MOTA, N 201;CENTRO;62420000;297;
108;17;1112;EEF FRANCISCO DE ASSIS DAMASCENO CARNEIRO;RUA MAJOR FIEL S/N;CENTRO;62420000;337;20
108;18;1090;SINDICATO DOS PORTUARIOS;RUA MONSENHOR CARNEIRO N 104;CENTRO;62420000;284;83
108;19;1074;CENTRO INFANTIL CRIANÇA FELIZ;RUA MAJOR FIEL N 300;CENTRO;62420000;359;39
108;21;1023;EEF EPITÁCIO BRITO DE OLIVEIRA;RUA MAJOR FIEL 507;CENTRO;62420000;239;
108;22;1023;EEF EPITÁCIO BRITO DE OLIVEIRA;RUA MAJOR FIEL 507;CENTRO;62420000;242;
108;23;1112;EEF FRANCISCO DE ASSIS DAMASCENO CARNEIRO;RUA MAJOR FIEL S/N;CENTRO;62420000;337;24
108;25;1139;EEF SÃO PEDRO;DISTRITO CARNEIRO;DISTRITO CARNEIRO;62420000;260;
108;26;1139;EEF SÃO PEDRO;DISTRITO CARNEIRO;DISTRITO CARNEIRO;62420000;259;
108;27;1139;EEF SÃO PEDRO;DISTRITO CARNEIRO;DISTRITO CARNEIRO;62420000;259;
108;28;1155;EEF MONSENHOR CARNEIRO;DISTRITO PASSAGEM DOS VAZ;DISTRITO PASSAGEM DOS VAZ;62420000;269;32
108;29;1155;EEF MONSENHOR CARNEIRO;DISTRITO PASSAGEM DOS VAZ;DISTRITO PASSAGEM DOS VAZ;62420000;272;37
108;30;1201;POSTO DE SAUDE DE PASSAGEM DOS VAZ;DISTRITO PASSAGEM DOS VAZ;DISTRITO PASSAGEM DOS VAZ;62420000;225;
108;31;1201;POSTO DE SAUDE DE PASSAGEM DOS VAZ;DISTRITO PASSAGEM DOS VAZ;DISTRITO PASSAGEM DOS VAZ;62420000;228;
108;33;1082;EEF SANTO ANTÔNIO;RUA MONSENHOR CARNEIRO  S/N;CENTRO;62420000;214;
108;34;1082;EEF SANTO ANTÔNIO;RUA MONSENHOR CARNEIRO  S/N;CENTRO;62420000;214;
108;35;1171;SINDICATO RURAL;RUA MONSENHOR CARNEIRO 673;CENTRO;62420000;287;
108;36;1180;EEF RAIMUNDO ALVES DE SÁ;POVOADO RETIRO;POVOADO RETIRO;62420000;382;89
108;38;1198;POSTO DE SAÚDE - PSF VI - CRUZEIRO;RUA ANATÓLIO THIERS CARNEIRO, S/N;CRUZEIRO;62420000;230;
108;40;1066;EEF ANA BRITO DE OLIVEIRA;RUA JOSE ROMAO RIOS SN;CENTRO;62420000;237;
108;81;1198;POSTO DE SAÚDE - PSF VI - CRUZEIRO;RUA ANATÓLIO THIERS CARNEIRO, S/N;CRUZEIRO;62420000;233;
108;82;1236;EEF LIBÓRIO ADRIÃO DE ARAÚJO;POVOADO DE CAFUNDÓ;POVOADO CAFUNDÓ;62420000;362;95
108;86;1082;EEF SANTO ANTÔNIO;RUA MONSENHOR CARNEIRO  S/N;CENTRO;62420000;211;
108;87;1015;EEF FRANCISCO PEREIRA FILHO;RUA DA CAÇAMBA S/N;CAÇAMBA;62420000;256;
108;88;1040;EEF FRANCISCO PEREIRA FONTENELE;TRAVESSA DOMÍCIO FERNANDES PEREIRA, SN;CENTRO;62420000;280;
