cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;13;60002191235;JAIR JOSE DA SILVA;JAIR SILVA;PT;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002191235.jpg
Prefeito;25;60001986784;BRUNO BARROS GONÇALVES;DR BRUNO GONÇALVES;PRD;ELEITO;MASCULINO;PREFEITO;60001986784.jpg
Prefeito;30;60002151287;PAULO SERGIO BARBOSA DA CUNHA;PERITO PAULO SÉRGIO;NOVO;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO ESTADUAL;60002151287.jpeg
Vereador;13000;60002277692;FRANCISCO FABIO BARBOSA RODRIGUES;FABINHO DO ESPORTE;PT;SUPLENTE;MASCULINO;FRENTISTA;60002277692.jpg
Vereador;13013;60002277683;MARIA OZANEIDE DE PAULO;OZANEIDE DO SINDICATO;PT;SUPLENTE;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002277683.jpg
Vereador;13111;60002277681;DIONATHAN PACHECO MENEZES;DIONATHAN PACHECO;PT;SUPLENTE;MASCULINO;COMERCIANTE;60002277681.jpg
Vereador;13123;60002277680;FRANCISCA JOCELI ASSUNCAO TAVARES SILVA;JOCELI SILVA;PT;SUPLENTE;FEMININO;OUTROS;60002277680.jpg
Vereador;13222;60002277688;JOSE EUDENIR FERREIRA BARROS;EUDES BARROS;PT;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002277688.jpg
Vereador;13333;60002277697;RAIMUNDA IONE DA SILVA;IONE DO CHICO DIOGENES;PT;SUPLENTE;FEMININO;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);60002277697.jpg
Vereador;13444;60002277691;LUIZ SARAIVA DE LEMOS;DIDI DO CAMARA;PT;SUPLENTE;MASCULINO;COMERCIANTE;60002277691.jpg
Vereador;13456;60002277696;JOSE IVANILSON ARAUJO REBOUCAS;IVANILSON VANVAN;PT;SUPLENTE;MASCULINO;FISCAL;60002277696.jpg
Vereador;13555;60002277695;ROBERTO AMORA DOS SANTOS;ROBERTO MOTOS;PT;SUPLENTE;MASCULINO;EMPRESÁRIO;60002277695.jpg
Vereador;13777;60002277684;MARIA TEREZA DAS CHAGAS ALBANO CARDOSO;TEREZA DO SINDICATO;PT;SUPLENTE;FEMININO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002277684.jpg
Vereador;13999;60002277685;ANTONIA LENE DE LIMA;MOÇA;PT;SUPLENTE;FEMININO;OUTROS;60002277685.jpg
Vereador;15000;60002332036;CARLIANE DE FRANCA MONTEIRO;ANNY FRANÇA;MDB;NÃO ELEITO;FEMININO;OUTROS;60002332036.jpg
Vereador;15111;60002332035;PAULO CARLOS SULIANO;PAULO PINTOR;MDB;NÃO ELEITO;MASCULINO;OUTROS;60002332035.jpg
Vereador;15123;60002332029;LEONARDO MORAES DA COSTA;LEONARDO MORAES;MDB;NÃO ELEITO;MASCULINO;OUTROS;60002332029.jpg
Vereador;15145;60002332030;WESLLEY JHONNY DA SILVA MOREIRA;WESLLEY JHONNY;MDB;NÃO ELEITO;MASCULINO;AGENTE ADMINISTRATIVO;60002332030.jpg
Vereador;15155;60002332031;FRANCISCO DE ASSIS DA SILVEIRA NOGUEIRA;CHICO DO PARK;MDB;NÃO ELEITO;MASCULINO;OUTROS;60002332031.jpg
Vereador;15222;60002332032;FRANCISCO DARLAN SARAIVA PEREIRA;DARLAN SARAIVA;MDB;NÃO ELEITO;MASCULINO;OUTROS;60002332032.jpg
Vereador;15400;60002332034;JOSE NARDIER DE SOUSA VALE;BILL SOUSA;MDB;NÃO ELEITO;MASCULINO;OPERADOR DE APARELHOS DE PRODUÇÃO INDUSTRIAL;60002332034.jpg
Vereador;15555;60002332033;LILIAN FERNANDES SOARES DE SOUZA RIOS;LILIAN RIOS;MDB;NÃO ELEITO;FEMININO;ADVOGADO;60002332033.jpg
Vereador;15678;60002332037;ELIZA FERNANDES SOARES DE SOUZA;ELIZA LEE;MDB;NÃO ELEITO;FEMININO;COMERCIANTE;60002332037.jpg
Vereador;25000;60001960034;DIEGO CAMARA QUEIROZ;DIEGO QUEIROZ;PRD;SUPLENTE;MASCULINO;OUTROS;60001960034.jpg
Vereador;25025;60001960026;EMANOELA MATOS DE ALMEIDA SOUSA;MANU MATOS;PRD;SUPLENTE;FEMININO;ENFERMEIRO;60001960026.jpg
Vereador;25111;60001960025;JONAS ASSUNCAO DE AQUINO NETO;JONAS NETO;PRD;ELEITO POR MÉDIA;MASCULINO;VEREADOR;60001960025.jpg
Vereador;25123;60001960033;KELLY CASTELO MOTA CABRAL DEMETRIO;KELLY MOTA;PRD;SUPLENTE;FEMININO;ADVOGADO;60001960033.jpg
Vereador;25222;60001960031;PEDRO WILSON RAMOS DE FREITAS;PEDRINHO MECÂNICO;PRD;SUPLENTE;MASCULINO;MECÂNICO DE MANUTENÇÃO;60001960031.jpg
Vereador;25300;60001960038;JOÃO DA SILVA LIMA;PROFESSOR JOÃO DA REBECA;PRD;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60001960038.jpg
Vereador;25333;60001960022;MARNEI CAVALCANTE DE FREITAS;MARNEI FREITAS;PRD;ELEITO POR QP;MASCULINO;OUTROS;60001960022.jpg
Vereador;25345;60001960039;JOSE AIRTON ASSUNÇÃO;AIRTON ASSUNÇÃO;PRD;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60001960039.jpg
Vereador;25444;60001960032;JOSE DIJAILSON DE SOUSA SILVA;PENINHA;PRD;ELEITO POR QP;MASCULINO;VEREADOR;60001960032.jpg
Vereador;25500;60001960028;JEFFERSON DAMASCENO TOSTES PEREIRA;JEFFERSON PIPO;PRD;SUPLENTE;MASCULINO;ADMINISTRADOR;60001960028.jpg
Vereador;25555;60001960037;CLAUDIO SANFORD DIOGENES;CLAUDIO DIOGENES;PRD;ELEITO POR QP;MASCULINO;VEREADOR;60001960037.jpg
Vereador;25666;60001960030;NEIDE QUEIROZ DE FREITAS;NEIDE QUEIROZ;PRD;ELEITO POR QP;FEMININO;VEREADOR;60001960030.jpg
Vereador;25690;60001960035;ANA BEATRIZ LIMA CAPELO;DRA BIA RUIVA;PRD;SUPLENTE;FEMININO;MÉDICO;60001960035.jpg
Vereador;25777;60001960027;VINICIUS SILVA GUIMARAES;VINICIUS GUIMARAES;PRD;ELEITO POR QP;MASCULINO;ADMINISTRADOR;60001960027.jpg
Vereador;25789;60001960024;JOAO PAULO SILVA DANTAS;JOÃO PAULO DANTAS;PRD;SUPLENTE;MASCULINO;VEREADOR;60001960024.jpg
Vereador;25800;60001960029;LOILDE BERTOUSO DO VALE;PROFESSORA LOILDE;PRD;SUPLENTE;FEMININO;ADMINISTRADOR;60001960029.jpg
Vereador;25888;60001960023;CLAUDIA ROBERTA DE SOUSA FONSECA;CLAUDIA DA PESCA;PRD;SUPLENTE;FEMININO;PESCADOR;60001960023.jpg
Vereador;25999;60001960036;FRANCISCO CARLOS DE FREITAS CAVALCANTE;CHICO CARLOS;PRD;ELEITO POR QP;MASCULINO;VEREADOR;60001960036.jpg
Vereador;27000;60001981887;GISELLE MARIA FAÇANHA DA MATA;GISELLE DA MAURA;DC;ELEITO POR MÉDIA;FEMININO;EMPRESÁRIO;60001981887.jpg
Vereador;27007;60001981881;JOSIMAR BANDEIRA DE CASTRO;JOSIMAR DE CASTRO;DC;ELEITO POR QP;MASCULINO;VEREADOR;60001981881.jpg
Vereador;27111;60001981894;PRISCILA LOPES RAMOS PINTO;TIA PRISCILA;DC;SUPLENTE;FEMININO;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;60001981894.jpg
Vereador;27123;60001981892;LUIZ FERNANDO MOREIRA CAMARA;FERNANDO DO PICÃO;DC;ELEITO POR QP;MASCULINO;VEREADOR;60001981892.jpg
Vereador;27190;60001981889;ERDESON DA SILVA DE SOUSA;ERDESON SOUSA;DC;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60001981889.jpg
Vereador;27222;60001981891;FRANCISCO ALDERLAN ALVES DE OLIVEIRA;ALDERLAN OLIVEIRA;DC;SUPLENTE;MASCULINO;ADVOGADO;60001981891.jpg
Vereador;27234;60001981878;RICARDSSON SANTANA DA SILVA;RICARDSSON SANTANA;DC;SUPLENTE;MASCULINO;OUTROS;60001981878.jpg
Vereador;27321;60001981880;EVERTON ACÁCIO MORAIS;EVERTON ACÁCIO;DC;SUPLENTE;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60001981880.jpg
Vereador;27333;60001981895;ALEXSANDRA DA COSTA LOPES;ALEXSANDRA LOPES;DC;SUPLENTE;FEMININO;OUTROS;60001981895.jpg
Vereador;27345;60001981882;DEIDIANE DANTAS CAVALCANTE;ANNY DANTAS;DC;SUPLENTE;FEMININO;DIRETOR DE EMPRESAS;60001981882.jpg
Vereador;27400;60001981888;CARLOS CESAR GOMES;CARLOS CESAR;DC;ELEITO POR QP;MASCULINO;VEREADOR;60001981888.jpg
Vereador;27444;60001981886;ANAÍLA EZEQUIEL DE CARVALHO;ANAÍLA DO DR CLÁUDIO;DC;SUPLENTE;FEMININO;ASSISTENTE SOCIAL;60001981886.jpg
Vereador;27456;60001981890;MAGNO CAVALCANTE DE FREITAS;MAGUIN FREITAS;DC;ELEITO POR QP;MASCULINO;CONTADOR;60001981890.jpg
Vereador;27555;60001981885;FRANCISCA IVANILDA INACIO RIBEIRO;FIA DO TUPUIU;DC;SUPLENTE;FEMININO;DONA DE CASA;60001981885.jpg
Vereador;27700;60001981884;TEREZINHA ALMEIDA QUEIROZ;TEREZINHA QUEIROZ;DC;SUPLENTE;FEMININO;OUTROS;60001981884.jpg
Vereador;27777;60001981879;ALEXSON MOREIRA LEMOS;ALEX DA VANUZIA;DC;ELEITO POR QP;MASCULINO;VEREADOR;60001981879.jpg
Vereador;27789;60001981893;RONALDO LIMA DA SILVA;RONALDO LIMA;DC;SUPLENTE;MASCULINO;OUTROS;60001981893.jpg
Vereador;27888;60001981883;MAURICIO MATOS PEREIRA;MAURICIO MATOS;DC;ELEITO POR QP;MASCULINO;VEREADOR;60001981883.jpeg
Vereador;30000;60002038637;ROBERTO LINCOLN RODRIGUES DE OLIVEIRA;LINCOLN;NOVO;NÃO ELEITO;MASCULINO;COMERCIANTE;60002038637.jpeg
Vereador;30030;60002038641;MARÍA DE JESUS CASTRO DE SOUZA FILHA;DJÉ DA JU;NOVO;NÃO ELEITO;FEMININO;COMERCIANTE;60002038641.jpeg
Vereador;30111;60002038640;MÁRIO AFONSO GOMES;MÁRIO GOMES;NOVO;NÃO ELEITO;FEMININO;JORNALISTA E REDATOR;60002038640.jpeg
Vereador;30123;60002038644;JOSÉ FILGUEIRAS DE LIMA;FILGUEIRAS;NOVO;NÃO ELEITO;MASCULINO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);60002038644.jpeg
Vereador;30155;60002038642;ANTÔNIO NETO CARDOSO SALES;RENNER DO SOCIAL;NOVO;NÃO ELEITO;MASCULINO;VIGILANTE;60002038642.jpeg
Vereador;30222;60002038636;FRANCISCO JOSÉ LIMA LEMOS;LEMOS;NOVO;NÃO ELEITO;MASCULINO;COMERCIANTE;60002038636.jpeg
Vereador;30555;60002038646;ELENITA SILVA DE CASTRO;PROFESSORA ELENITA;NOVO;NÃO ELEITO;FEMININO;PROFESSOR DE ENSINO FUNDAMENTAL;60002038646.jpeg
Vereador;30777;60002038643;GERALDO MAGELA ROCHA DE VASCONCELOS;PROFESSOR MAGELA;NOVO;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60002038643.jpeg
Vereador;30999;60002038645;AILA MARIA DE SOUZA;MICHELE PITBULL;NOVO;NÃO ELEITO;FEMININO;ATENDENTE DE LANCHONETE E RESTAURANTE;60002038645.jpeg
Vereador;43000;60002277682;NEY GIBSON FERREIRA PIRES;NEY PIRES;PV;SUPLENTE;MASCULINO;VEREADOR;60002277682.jpg
Vereador;43111;60002277686;RAU DA SILVA FREITAS;RAUL DO VANDINHO;PV;ELEITO POR QP;MASCULINO;ENGENHEIRO;60002277686.jpg
Vereador;43123;60002277689;VIVIANE DELFINO FALCAO;VIVI DELFINO;PV;SUPLENTE;FEMININO;OUTROS;60002277689.jpg
Vereador;43222;60002277687;SILVIA MARIA PACHECO DANTAS;SILVIA DO MOCINHO;PV;SUPLENTE;FEMININO;COMERCIANTE;60002277687.jpg
Vereador;43333;60002277690;ROBERTO CEZAR DE ASSUNCAO;BETINHO ASSUNÇÃO;PV;SUPLENTE;MASCULINO;AGENTE DE SAÚDE E SANITARISTA;60002277690.jpg
Vereador;43456;60002277693;JOSE RIBAMAR LIMA;BABÁ DO CAMARÁ;PV;ELEITO POR QP;MASCULINO;VEREADOR;60002277693.jpg
Vereador;43888;60002277694;ANTONIA FABIANA DA SILVA FALCAO;ENFERMEIRA FABI;PV;SUPLENTE;FEMININO;ENFERMEIRO;60002277694.jpg
Vereador;77123;60002151039;EDWIN BASTO DAMASCENO;DR DAMASCENO;SOLIDARIEDADE;NÃO ELEITO;MASCULINO;ADVOGADO;60002151039.jpg
