zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
44;28;1015;ALCIONE CLUBE;RUA JOÃO CORDEIRO, S/N;CENTRO;62150000;300;
44;29;1015;ALCIONE CLUBE;RUA JOÃO CORDEIRO, S/N;CENTRO;62150000;294;
44;30;1015;ALCIONE CLUBE;RUA JOÃO CORDEIRO, S/N;CENTRO;62150000;292;
44;31;1023;CASA DE CULTURA ESCRIVAO ANTONIO RIOS;RUA VIGARIO TEOTIMO  145;CENTRO;62150000;198;
44;32;1120;ESCOLA DE ENSINO FUNDAMENTAL PADRE SEVERIANO;RUA DR MANOEL JOAQUIM   S/N;RETIRO;62150000;335;100
44;33;1171;GRUPO ESCOLAR ANTÔNIO FRANCISCO CANAFÍSTULA;BAIXA FRIA;BAIXA FRIA;62150000;172;
44;34;1171;GRUPO ESCOLAR ANTÔNIO FRANCISCO CANAFÍSTULA;BAIXA FRIA;BAIXA FRIA;62150000;250;72
44;35;1180;GRUPO ESCOLAR PEDRO ROSA DA COSTA;BARRO PRETO;BARRO PRETO;62150000;308;119,36,65
44;37;1066;E.E.F.  FRANCISCO DAS CHAGAS FEIJAO;CANAFISTULA;CANAFISTULA;62150000;300;81,96
44;38;1066;E.E.F.  FRANCISCO DAS CHAGAS FEIJAO;CANAFISTULA;CANAFISTULA;62150000;258;67
44;39;1112;EMEF JOÃO ANANIAS VASCONCELOS NETO;CE 178 KM 24;DISTRITO MUTAMBEIRAS;62150000;284;
44;40;1210;GRUPO ESCOLAR MARIA CATARINA VASCONCELOS;RUA DO CRUZEIRO S/N;DISTRITO MUTAMBEIRAS;62150000;244;68
44;41;1082;ANEXO DA ESCOLA DE ENSINO FUNDAMENTAL CAMÕES VIANA;PARAPUI;DISTRITO PARAPUI;62150000;301;42
44;43;1082;ANEXO DA ESCOLA DE ENSINO FUNDAMENTAL CAMÕES VIANA;PARAPUI;DISTRITO PARAPUI;62150000;159;
44;44;1031;COLÉGIO SANTANENSE;RUA DR MANOEL JOAQUIM 1019;CENTRO;62150000;254;
44;45;1104;EMEF JESUS MARIA JOSÉ;SAPO DE CIMA;SAPO DE CIMA;62150000;309;
44;46;1104;EMEF JESUS MARIA JOSÉ;SAPO DE CIMA;SAPO DE CIMA;62150000;309;
44;47;1112;EMEF JOÃO ANANIAS VASCONCELOS NETO;CE 178 KM 24;DISTRITO MUTAMBEIRAS;62150000;283;
44;48;1112;EMEF JOÃO ANANIAS VASCONCELOS NETO;CE 178 KM 24;DISTRITO MUTAMBEIRAS;62150000;290;
44;49;1120;ESCOLA DE ENSINO FUNDAMENTAL PADRE SEVERIANO;RUA DR MANOEL JOAQUIM   S/N;RETIRO;62150000;337;50
44;51;1147;CENTRO EDUCACIONAL MUNICIPAL JOAO CORDEIRO;RUA VIGARIO TEOTIMO 246;CENTRO;62150000;255;
44;52;1147;CENTRO EDUCACIONAL MUNICIPAL JOAO CORDEIRO;RUA VIGARIO TEOTIMO 246;CENTRO;62150000;250;
44;53;1031;COLÉGIO SANTANENSE;RUA DR MANOEL JOAQUIM 1019;CENTRO;62150000;250;
44;54;1147;CENTRO EDUCACIONAL MUNICIPAL JOAO CORDEIRO;RUA VIGARIO TEOTIMO 246;CENTRO;62150000;246;
44;55;1155;ESCOLA DE ENSINO FUNDAMENTAL SANTA TEREZINHA;PRACA DA LIBERDADE S/N;ALTO DA LIBERDADE;62150000;316;
44;56;1155;ESCOLA DE ENSINO FUNDAMENTAL SANTA TEREZINHA;PRACA DA LIBERDADE S/N;ALTO DA LIBERDADE;62150000;314;
44;57;1155;ESCOLA DE ENSINO FUNDAMENTAL SANTA TEREZINHA;PRACA DA LIBERDADE S/N;ALTO DA LIBERDADE;62150000;307;
44;58;1163;ESCOLA DE ENSINO MÉDIO NAZARÉ SEVERIANO;PRACA DO CONGRESSO  S/N;CENTRO;62150000;313;
44;59;1163;ESCOLA DE ENSINO MÉDIO NAZARÉ SEVERIANO;PRACA DO CONGRESSO  S/N;CENTRO;62150000;305;
44;60;1163;ESCOLA DE ENSINO MÉDIO NAZARÉ SEVERIANO;PRACA DO CONGRESSO  S/N;CENTRO;62150000;313;
44;61;1163;ESCOLA DE ENSINO MÉDIO NAZARÉ SEVERIANO;PRACA DO CONGRESSO  S/N;CENTRO;62150000;307;
44;62;1163;ESCOLA DE ENSINO MÉDIO NAZARÉ SEVERIANO;PRACA DO CONGRESSO  S/N;CENTRO;62150000;302;
44;63;1163;ESCOLA DE ENSINO MÉDIO NAZARÉ SEVERIANO;PRACA DO CONGRESSO  S/N;CENTRO;62150000;311;
44;64;1171;GRUPO ESCOLAR ANTÔNIO FRANCISCO CANAFÍSTULA;BAIXA FRIA;BAIXA FRIA;62150000;171;
44;66;1198;GRUPO ESCOLAR JOAO PEIXOTO DA MOTA;DOURADO;DOURADO;62150000;247;
44;69;1228;SALÃO COMUNITÁRIO DOS PEQUENOS PRODUTORES DE RIACHO DO MEIO;RIACHO DO MEIO;ZONA RURAL;62150000;176;122
44;70;1236;GRUPO ESCOLAR CAMÕES VIANA;RUA CAMOES VIANA S/N;DISTRITO PARAPUI;62150000;261;
44;71;1236;GRUPO ESCOLAR CAMÕES VIANA;RUA CAMOES VIANA S/N;DISTRITO PARAPUI;62150000;267;
44;73;1252;ASSOCIAÇÃO COMUNITÁRIA DOS TRABALHADORES DE SAPÓ;SAPO DE CIMA;SAPO DE CIMA;62150000;327;74
44;75;1260;LOJA MAÇÔNICA DEUS E FRATERNIDADE;SOROROCA;SOROROCA;62150000;314;76,153
44;77;1279;CENTRO DE FORMAÇÃO E PASTORAL DE SANTANA;RUA PADRE FRANCISCO JOSE ARAGÃO E SILVA;PEDREGAL;62150000;353;
44;78;1287;PREFEITURA MUNICIPAL DE SANTANA DO ACARAU;AVENIDA SAO JOAO   57;CENTRO;62150000;246;
44;79;1287;PREFEITURA MUNICIPAL DE SANTANA DO ACARAU;AVENIDA SAO JOAO   57;CENTRO;62150000;246;
