zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
53;14;1015;EEMTI PADRE LUIZ FILGUEIRAS;RUA PROFESSORA NANÔ, SN;CRUZEIRO;63165000;368;143
53;15;1015;EEMTI PADRE LUIZ FILGUEIRAS;RUA PROFESSORA NANÔ, SN;CRUZEIRO;63165000;344;
53;16;1058;EMEF AVELINO FEITOSA;AV. PERIMETRAL SUL, 576;CENTRO;63165000;290;
53;17;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;298;
53;18;1031;EMEF ANA FERREIRA DO NASCIMENTO;AV. PERIMETRAL SUL,  SN;CENTRO;63165000;281;
53;19;1031;EMEF ANA FERREIRA DO NASCIMENTO;AV. PERIMETRAL SUL,  SN;CENTRO;63165000;289;
53;20;1058;EMEF AVELINO FEITOSA;AV. PERIMETRAL SUL, 576;CENTRO;63165000;289;
53;21;1058;EMEF AVELINO FEITOSA;AV. PERIMETRAL SUL, 576;CENTRO;63165000;286;
53;22;1058;EMEF AVELINO FEITOSA;AV. PERIMETRAL SUL, 576;CENTRO;63165000;283;
53;23;1058;EMEF AVELINO FEITOSA;AV. PERIMETRAL SUL, 576;CENTRO;63165000;285;
53;24;1066;EMEF REUNIDAS SANTO EXPEDITO;RUA SANTA LUZIA, SN;TRIUNFO;63165000;281;
53;25;1066;EMEF REUNIDAS SANTO EXPEDITO;RUA SANTA LUZIA, SN;TRIUNFO;63165000;276;
53;26;1074;POSTO DE SAÚDE  DO SITIO SÃO JOÃO;SITIO SAO JOAO;SAO JOAO;63165000;300;27
53;28;1325;EEIF 15 DE NOVEMBRO;SÍTIO TABULEIRO;SEDE RURAL;63165000;272;
53;29;1325;EEIF 15 DE NOVEMBRO;SÍTIO TABULEIRO;SEDE RURAL;63165000;268;
53;31;1139;SECRETARIA MUNICIPAL DE SAÚDE;RUA ALVIM ALVES, SN;CENTRO;63165000;357;32
53;33;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;302;
53;34;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;301;
53;35;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;301;
53;36;1139;SECRETARIA MUNICIPAL DE SAÚDE;RUA ALVIM ALVES, SN;CENTRO;63165000;215;
53;37;1031;EMEF ANA FERREIRA DO NASCIMENTO;AV. PERIMETRAL SUL,  SN;CENTRO;63165000;285;
53;80;1031;EMEF ANA FERREIRA DO NASCIMENTO;AV. PERIMETRAL SUL,  SN;CENTRO;63165000;284;
53;82;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;301;
53;83;1015;EEMTI PADRE LUIZ FILGUEIRAS;RUA PROFESSORA NANÔ, SN;CRUZEIRO;63165000;341;
53;88;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;301;
53;92;1015;EEMTI PADRE LUIZ FILGUEIRAS;RUA PROFESSORA NANÔ, SN;CRUZEIRO;63165000;343;
53;95;1147;EEF PADRE CRISTIANO COELHO;AV. JEREMIAS PEREIRA S/N;CRUZEIRO;63165000;304;
53;99;1031;EMEF ANA FERREIRA DO NASCIMENTO;AV. PERIMETRAL SUL,  SN;CENTRO;63165000;282;
53;101;1090;CAPELA DE SANTA BÁRBARA;SITIO EXTREMA;EXTREMA;63165000;339;30
53;106;1201;EMEF ALVIM ALVES;SITIO ZABELE;ZABELE;63165000;294;
53;110;1139;SECRETARIA MUNICIPAL DE SAÚDE;RUA ALVIM ALVES, SN;CENTRO;63165000;213;
53;113;1015;EEMTI PADRE LUIZ FILGUEIRAS;RUA PROFESSORA NANÔ, SN;CRUZEIRO;63165000;344;
53;115;1236;UBS PEDRINA MONTEIRO DE SOUSA;AV PERIMETRAL SUL / CE-292, SN;TERREIRO DURO;63195000;266;
53;116;1066;EMEF REUNIDAS SANTO EXPEDITO;RUA SANTA LUZIA, SN;TRIUNFO;63165000;278;
53;118;1228;UBS  POSTO JOÃO PEREIRA DE SANTANA;SÍTIO GOSTOSO;SITIO GOSTOSO;63195000;187;
53;120;1139;SECRETARIA MUNICIPAL DE SAÚDE;RUA ALVIM ALVES, SN;CENTRO;63165000;185;
53;121;1058;EMEF AVELINO FEITOSA;AV. PERIMETRAL SUL, 576;CENTRO;63165000;286;
53;122;1279;POSTO DE SAÚDE PEDRO BATISTA DA COSTA;SÍTIO SERRINHA;SÍTIO SERRINHA;63165000;165;
53;130;1260;EEIEF JOSÉ LIBERALINO DA SILVA;RUA SÃO JOÃO, SN;VILA ALTA;63165000;358;
53;131;1317;POSTO DE SAÚDE JOSÉ RIBEIRO DE CARVALHO;SÍTIO VÁRZEA;SÍTIO VÁRZEA;63195000;107;
53;136;1201;EMEF ALVIM ALVES;SITIO ZABELE;ZABELE;63165000;151;
53;137;1260;EEIEF JOSÉ LIBERALINO DA SILVA;RUA SÃO JOÃO, SN;VILA ALTA;63165000;204;
53;138;1015;EEMTI PADRE LUIZ FILGUEIRAS;RUA PROFESSORA NANÔ, SN;CRUZEIRO;63165000;339;
