cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;20;60002242069;DENIS GOMES DA SILVA;DENIS GOMES;PODE;NÃO ELEITO;MASCULINO;VEREADOR;60002242069.jpg
Prefeito;25;60001923377;ANTONIO MARCOS TAVARES;MARQUINHOS TAVARES;PRD;ELEITO;MASCULINO;EMPRESÁRIO;60001923377.jpg
Prefeito;30;60001902928;EDUARDO CESAR BEZERRA DIOGENES;DUDU;NOVO;NÃO ELEITO;MASCULINO;EMPRESÁRIO;60001902928.jpeg
Prefeito;55;60002179091;LUIZ CARLOS FEITOSA ARRAIS;LUIZ CARLOS FEITOSA;PSD;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO ESTADUAL;60002179091.jpg
Vereador;10000;60002241919;ANTONIO GLERYSTON PEREIRA DA SILVA;PROF. TOM;REPUBLICANOS;SUPLENTE;MASCULINO;PROFESSOR DE ENSINO FUNDAMENTAL;60002241919.jpg
Vereador;10010;60002241915;ANA CARLA ALVES DA SILVA;ANA CARLA DO JABUTI;REPUBLICANOS;NÃO ELEITO;FEMININO;NUTRICIONISTA E ASSEMELHADOS;60002241915.jpg
Vereador;10077;60002241918;MIKAELA BEZERRA FERREIRA;MIKAELA;REPUBLICANOS;NÃO ELEITO;FEMININO;NUTRICIONISTA E ASSEMELHADOS;60002241918.jpg
Vereador;10123;60002241917;ALTAIR CARLOS FRANCO;ALTAIR FRANCO DO SOCIAL;REPUBLICANOS;SUPLENTE;FEMININO;COMERCIANTE;60002241917.jpg
Vereador;10456;60002241912;MOZANIEL EUFLAUZINO BARBOSA;DANIEL PNEUS;REPUBLICANOS;SUPLENTE;MASCULINO;EMPRESÁRIO;60002241912.jpg
Vereador;10555;60002241914;JOSÉ NILSON DE LIMA SANTOS;NILSON LIMA;REPUBLICANOS;SUPLENTE;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;60002241914.jpg
Vereador;10677;60002241921;FRANCISCO DAS CHAGAS CAVALCANTE;CAVALCANTE;REPUBLICANOS;SUPLENTE;MASCULINO;COMERCIANTE;60002241921.jpg
Vereador;10678;60002241920;ANTONIO JOSÉ DO NASCIMENTO CORREIA;PADRE ANTONIO CORREIA;REPUBLICANOS;SUPLENTE;MASCULINO;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;60002241920.jpg
Vereador;10777;60002241911;FRANCISCO SÉRGIO TEIXEIRA DE SÁ;SÉRGIO SÁ;REPUBLICANOS;SUPLENTE;MASCULINO;ESTETICISTA;60002241911.jpg
Vereador;10789;60002241908;ANTONIO AURICÉLIO CAVALCANTE DE SOUSA;AURICÉLIO CAVALCANTE;REPUBLICANOS;ELEITO POR QP;MASCULINO;COMERCIANTE;60002241908.jpg
Vereador;13010;60002310599;ATILA ALMEIDA FERREIRA;ATILA FERREIRA;PT;NÃO ELEITO;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;60002310599.jpg
Vereador;13112;60002310597;FRANCISCO DIVALDO BRUNO DANTAS;BRUNO DANTAS;PT;NÃO ELEITO;MASCULINO;TRABALHADOR DE CONSTRUÇÃO CIVIL;60002310597.jpg
Vereador;13737;60002310598;ERIQUIANE PIRES REBOUÇAS GONDIM;ERICA PIRES;PT;NÃO ELEITO;FEMININO;OUTROS;60002310598.jpeg
Vereador;20000;60002342040;LUIS PAULO DO NASCIMENTO;LUIZ DO BAIAO;PODE;NÃO ELEITO;MASCULINO;COMERCIANTE;60002342040.jpg
Vereador;20100;60002342044;GLAUCO DE SOUZA MIRANDA;SOUZA DA DEFESA;PODE;NÃO ELEITO;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002342044.jpg
Vereador;20113;60002342038;MAIRTON VIEIRA BEZERRA;MAIRTON DA OFICINA;PODE;NÃO ELEITO;MASCULINO;COMERCIANTE;60002342038.jpg
Vereador;20123;60002342036;ALYSSON FROTA CAVALCANTE;ALYSSON CAVALCANTE;PODE;NÃO ELEITO;MASCULINO;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;60002342036.jpg
