cargo;numero;sq;nome;nome_urna;partido;situacao;genero;ocupacao;foto
Prefeito;12;60002057646;MARIA CLEA ANCILON PEREIRA DA LUZ NETA;CLEA LUZ;PDT;NÃO ELEITO;FEMININO;SERVIDOR PÚBLICO MUNICIPAL;60002057646.jpg
Prefeito;13;60002108090;ANTONIO FERNANDO COUTINHO;DR. ANTONIO COUTINHO;PT;ELEITO;MASCULINO;MÉDICO;60002108090.jpg
Vereador;12000;60002064809;GERSON LUIZ FERREIRA JUNIOR;JUNINHO;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002064809.jpg
Vereador;12111;60002064812;CICERO JACINTO DE SOUZA;CICERO;PDT;SUPLENTE;MASCULINO;AGRICULTOR;60002064812.jpg
Vereador;12123;60002064815;LUIZ SÉRGIO LUCIANO GONÇALVES;SERGINHO;PDT;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002064815.jpg
Vereador;12222;60002064817;ITALLO GUEDES PIANCÓ;ITALLO PIANCÓ;PDT;SUPLENTE;MASCULINO;REPRESENTANTE COMERCIAL;60002064817.jpg
Vereador;12333;60002064814;ANDERSON NOGUEIRA LEITE;BLAU;PDT;SUPLENTE;MASCULINO;EMPRESÁRIO;60002064814.jpg
Vereador;12345;60002064808;SIZERNANDO CAETANO BARBOSA;SIZA;PDT;SUPLENTE;MASCULINO;AGENTE ADMINISTRATIVO;60002064808.jpg
Vereador;12444;60002064807;MARIA SOCORRO DA SILVA SOUSA;SOCORRO;PDT;SUPLENTE;FEMININO;AGRICULTOR;60002064807.jpg
Vereador;12456;60002064818;JOSE LAURENTINO FILHO;ZEZINHO;PDT;ELEITO POR QP;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002064818.jpg
Vereador;12555;60002064810;REGILANIO PAGEU DOS SANTOS;DEZÃO;PDT;ELEITO POR MÉDIA;MASCULINO;SERVIDOR PÚBLICO MUNICIPAL;60002064810.jpg
