zona;secao;cargo;numero;votos
62;221;7;22222;1
62;252;3;95;1
62;201;7;22147;2
62;200;6;5517;1
62;228;3;96;5
62;217;6;95;10
62;206;6;6565;1
62;202;6;12;3
62;202;6;13;4
62;202;7;13;20
62;202;7;15;4
62;202;7;16;1
62;202;7;18;2
62;217;7;12120;2
62;190;6;22;2
62;190;7;13;9
62;190;7;22;1
62;190;7;23;1
62;190;7;44;1
62;190;6;11;2
62;190;6;12;3
62;190;6;13;1
62;192;7;95;9
62;201;6;2211;18
62;238;6;1234;8
62;185;6;12;2
62;185;6;13;1
62;185;6;22;1
62;185;7;12;1
62;185;7;13;9
62;185;7;15;1
62;185;7;45;1
62;209;7;13111;25
62;230;7;13333;5
62;209;6;1470;1
62;209;7;50444;2
62;242;6;1100;1
62;237;7;50100;1
62;226;7;12114;5
62;235;6;1111;1
62;216;6;5533;6
62;189;6;4445;1
62;224;7;13333;3
62;215;6;1221;29
62;216;3;95;2
62;216;6;2299;3
62;209;3;95;8
62;239;6;2211;32
62;232;6;1233;1
62;240;6;6565;1
62;185;7;45333;6
62;222;6;1313;1
62;184;6;1113;1
62;188;7;13333;1
62;214;6;1234;34
62;183;6;95;12
62;183;6;5511;7
62;209;6;1213;12
62;249;7;13131;1
62;225;3;96;7
62;247;7;50444;5
62;184;7;13456;1
62;184;7;15888;14
62;232;7;13111;30
62;196;3;44;25
62;201;7;55100;1
62;226;6;2277;1
62;200;6;1233;1
62;239;7;45333;2
62;226;7;13111;21
62;192;7;13222;42
62;190;7;45300;1
62;191;7;45300;1
62;235;3;13;168
62;199;7;96;8
62;192;6;1122;1
62;209;7;13777;1
62;230;7;45300;1
62;204;6;1222;2
62;204;6;1234;26
62;217;6;5555;1
62;188;3;16;1
62;185;6;4003;1
62;186;3;12;15
62;206;7;13513;1
62;222;6;5511;3
62;231;7;96;9
62;241;6;1010;1
62;182;7;12500;1
62;224;7;11113;1
62;239;3;44;27
62;203;6;5533;2
62;226;7;95;15
62;200;7;44447;1
62;189;7;12120;2
62;228;7;13333;1
62;191;5;555;4
62;211;6;1251;3
62;217;6;4441;1
62;252;6;1123;2
62;236;6;2211;3
62;189;7;44555;1
62;189;5;700;24
62;199;7;12114;3
62;201;6;1122;1
62;231;6;2210;2
62;192;6;2288;2
62;231;5;96;18
62;235;7;13333;1
62;228;7;44222;1
62;222;6;4003;3
62;240;7;96;3
62;192;6;1588;1
62;192;6;96;4
