zona;secao;cod_local;local;endereco;bairro;cep;aptos;agregadas
20;1;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;338;
20;2;1023;CENTRO INTEGRADO DE EDUCAÇÃO DE CRATEÚS - CIEC;RUA FIRMINO ROSA, 837;CENTRO;63700000;203;3,29
20;5;1023;CENTRO INTEGRADO DE EDUCAÇÃO DE CRATEÚS - CIEC;RUA FIRMINO ROSA, 837;CENTRO;63700000;257;35,143,4
20;7;1040;ESCOLA DE CIDADANIA MARIA BEZERRA DE SOUSA;CABECA DA ONCA;MONTENEBO;63700000;261;
20;8;1406;POSTO DE SAUDE DE IRAPUA;IRAPUA;IRAPUA;63700000;316;87,86
20;9;1066;ESCOLA DE CIDADANIA DE SANTANA I;SANTANA I;SANTANA;63700000;289;103
20;10;1341;ESCOLA DE CIDADANIA JOAO LUCIANO;ASSIS;ASSIS;63700000;202;
20;11;1325;ESCOLA TECNICA DE COMERCIO PADRE JUVENCIO;RUA JOAO SOARES, 15;ALTAMIRA;63700000;238;
20;12;1090;CENTRO DE ATENÇÃO PSICOSOCIAL DR. ABDORAL MACHADO (CAPS);RUA AUTON ARAGAO, SN;SÃO VICENTE;63700000;256;13
20;15;1201;CENTRO ADMINISTRATIVO DA PREFEITURA DE CRATEÚS;RUA CEL TOTO, SN;SÃO VICENTE;63700000;174;
20;17;1252;EEFM LOURENCO FILHO;RUA FIRMINO ROSA 587;CENTRO;63700000;274;49
20;18;1120;COLEGIO ESTADUAL REGINA PACIS;RUA FRANCISCO SA 106;CENTRO;63700000;189;
20;19;1120;COLEGIO ESTADUAL REGINA PACIS;RUA FRANCISCO SA 106;CENTRO;63700000;203;
20;20;1120;COLEGIO ESTADUAL REGINA PACIS;RUA FRANCISCO SA 106;CENTRO;63700000;190;
20;21;1120;COLEGIO ESTADUAL REGINA PACIS;RUA FRANCISCO SA 106;CENTRO;63700000;187;
20;22;1139;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROFESSOR LUIZ BEZERRA;RUA DR LUIZ CHAVES E MELO;CIDADE NOVA;63700000;356;144
20;24;1139;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROFESSOR LUIZ BEZERRA;RUA DR LUIZ CHAVES E MELO;CIDADE NOVA;63700000;354;55
20;25;1252;EEFM LOURENCO FILHO;RUA FIRMINO ROSA 587;CENTRO;63700000;278;48
20;27;1163;SEFAZ-CE (DELEGACIA REGIONAL E COLETORIA ESPECIAL DA FAZENDA);RUA CEL. ZEZE,  1084;CENTRO;63700000;238;26
20;30;1180;CENTRO REGIONAL DE DESENVOLVIMENTO DA EDUCACAO (CREDE 13);KM 4 BR 226;VENANCIOS;63700000;342;
20;31;1180;CENTRO REGIONAL DE DESENVOLVIMENTO DA EDUCACAO (CREDE 13);KM 4 BR 226;VENANCIOS;63700000;344;
20;32;1180;CENTRO REGIONAL DE DESENVOLVIMENTO DA EDUCACAO (CREDE 13);KM 4 BR 226;VENANCIOS;63700000;343;
20;33;1180;CENTRO REGIONAL DE DESENVOLVIMENTO DA EDUCACAO (CREDE 13);KM 4 BR 226;VENANCIOS;63700000;341;
20;34;1180;CENTRO REGIONAL DE DESENVOLVIMENTO DA EDUCACAO (CREDE 13);KM 4 BR 226;VENANCIOS;63700000;340;
20;37;1201;CENTRO ADMINISTRATIVO DA PREFEITURA DE CRATEÚS;RUA CEL TOTO, SN;SÃO VICENTE;63700000;363;72
20;41;1228;ESCOLA DE CIDADANIA PADRE BONFIM;RUA RUA JOSÉ SABOIA LIVREIRO, 1609;FATIMA I;63700000;342;323
20;42;1228;ESCOLA DE CIDADANIA PADRE BONFIM;RUA RUA JOSÉ SABOIA LIVREIRO, 1609;FATIMA I;63700000;340;
20;43;1228;ESCOLA DE CIDADANIA PADRE BONFIM;RUA RUA JOSÉ SABOIA LIVREIRO, 1609;FATIMA I;63700000;345;
20;44;1236;CENTRO DE REFERÊNCIA ESPECIALIZADA DE ASSISTÊNCIA SOCIAL - CREAS;RUA MANOEL BALBINO, 180;SANTA LUZIA;63700000;321;
20;45;2089;ESCOLA DE CIDADANIA AIRAN VERAS;RUA CAPISTRANO DE ABREU SN;IPASE;63700000;336;
20;46;1244;ESCOLA DE CIDADANIA AMADEU CATUNDA;RUA ALMIRANTE TAMANDARE 1873;SÃO JOSÉ;63700000;346;
20;47;1244;ESCOLA DE CIDADANIA AMADEU CATUNDA;RUA ALMIRANTE TAMANDARE 1873;SÃO JOSÉ;63700000;345;
20;50;1252;EEFM LOURENCO FILHO;RUA FIRMINO ROSA 587;CENTRO;63700000;278;16
20;51;1252;EEFM LOURENCO FILHO;RUA FIRMINO ROSA 587;CENTRO;63700000;297;40,52,38,39
20;53;1260;ASSOCIAÇÃO PESTALOZI DE CRATEÚS;RUA JOAO RIBEIRO LIMA 183;FATIMA I;63700000;336;
20;54;1279;SEDE DA SOCIEDADE DE SÃO VICENTE DE PAULO;RUA ZACARIAS CARLOS DE MELO 738;SÃO VICENTE;63700000;336;
20;56;1139;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROFESSOR LUIZ BEZERRA;RUA DR LUIZ CHAVES E MELO;CIDADE NOVA;63700000;352;23
20;57;1139;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROFESSOR LUIZ BEZERRA;RUA DR LUIZ CHAVES E MELO;CIDADE NOVA;63700000;356;134
20;58;1139;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROFESSOR LUIZ BEZERRA;RUA DR LUIZ CHAVES E MELO;CIDADE NOVA;63700000;353;28
20;59;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;342;
20;60;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;346;
20;61;1295;ESCOLA DE CIDADANIA VIDALINA MARIA DA CONCEICAO;VALENTE;SANTO ANTÔNIO;63700000;284;187
