zona;secao;cargo;numero;votos
8;174;13;22345;1
8;259;13;40777;4
8;140;13;13000;4
8;308;13;40111;2
8;299;13;40400;1
8;218;13;55855;4
8;262;13;55855;9
8;138;13;55777;28
8;153;13;45999;5
8;155;13;13000;1
8;145;13;25123;21
8;152;13;40333;3
8;132;13;40888;17
8;174;13;45222;10
8;174;13;45999;3
8;225;13;95;3
8;127;13;45;1
8;299;13;55;2
8;138;13;40333;1
8;155;13;55888;17
8;309;13;13999;4
8;134;13;22;2
8;134;13;55;3
8;147;13;22000;7
8;285;13;25111;3
8;213;13;13222;22
8;273;13;13333;6
8;255;13;13200;16
8;273;13;13999;20
8;154;13;13999;36
8;174;13;13123;1
8;133;13;55777;1
8;148;13;95;1
8;134;13;45000;3
8;143;13;45444;8
8;208;13;40888;1
8;143;13;55777;2
8;331;13;12222;1
8;150;13;22333;3
8;132;13;22123;8
8;154;13;22222;2
8;159;13;13456;6
8;308;13;22777;4
8;206;13;13999;16
8;208;13;25777;21
8;148;13;55555;2
8;149;13;40555;11
8;138;13;40444;5
8;308;13;45111;2
8;160;13;40555;23
8;151;13;40555;3
8;159;13;40222;17
8;255;13;13123;16
8;151;13;25123;2
8;153;13;96;5
8;312;13;45999;2
8;160;13;45222;8
8;273;13;12000;1
8;206;13;22123;8
8;151;13;45222;5
8;132;13;55855;7
8;152;13;55;2
8;160;13;55;4
8;151;13;55;1
8;213;13;55888;9
8;144;13;13123;105
8;219;13;13200;7
8;208;13;25222;1
8;285;13;22777;1
8;155;13;45999;8
8;127;13;55777;2
8;262;13;45222;4
8;148;13;45777;1
8;133;13;22000;16
8;232;13;40888;2
8;132;13;40111;1
8;255;13;25222;5
8;133;13;13456;4
8;252;13;96;2
8;142;13;40888;19
8;232;13;13444;4
8;146;13;13444;5
8;218;13;40777;28
8;155;13;22000;23
8;143;13;40888;3
8;198;13;22222;12
8;225;13;22222;1
8;147;13;22777;1
8;262;13;12333;2
8;147;13;40888;5
8;139;13;55855;12
8;219;13;40888;31
8;218;13;45999;1
8;270;13;55000;1
8;137;13;22555;7
8;198;13;55000;1
8;160;13;13456;4
8;155;13;95;2
8;218;13;45555;2
8;133;13;25111;2
8;144;13;12000;1
8;134;13;13333;2
8;130;13;40333;4
8;149;13;40222;1
8;132;13;22555;1
8;308;13;45444;1
8;270;13;55555;16
8;155;13;40222;8
8;250;13;45444;1
8;262;13;45333;1
8;135;13;45444;2
8;223;13;96;8
8;128;13;96;3
8;139;13;25777;7
8;134;13;12222;1
8;136;13;55999;1
8;149;13;40000;7
8;150;13;40555;2
8;133;13;25789;4
8;312;13;55888;8
8;174;13;40000;3
8;213;13;12000;1
8;270;13;40777;3
8;130;13;40777;69
8;127;13;40444;5
8;208;13;22111;1
8;208;13;40555;8
8;140;13;13123;19
8;262;13;25789;3
8;250;13;40999;1
8;308;13;25777;2
8;150;13;25555;15
8;153;13;45123;3
8;232;13;55888;4
8;134;13;25678;3
8;160;13;22123;1
8;138;13;12345;1
8;151;13;45888;1
8;285;13;40555;10
8;174;13;55999;8
8;156;13;45678;1
8;128;13;22111;3
8;225;13;40000;1
8;129;13;25;1
8;160;13;25444;1
8;143;13;45678;3
8;146;13;25222;13
8;147;13;40;1
8;138;13;25;1
8;259;13;13333;13
8;270;13;25555;1
8;136;13;13333;106
8;232;13;13999;2
8;153;13;40111;54
8;159;13;55888;25
8;134;13;25555;2
8;174;13;22;1
8;208;13;13;1
8;153;13;13;1
8;225;13;40123;1
8;218;13;25222;6
8;174;13;25123;2
8;308;13;95;3
8;174;13;13111;47
8;132;13;96;5
8;146;13;13;1
8;146;13;55;2
8;144;13;13456;4
8;159;13;45000;2
8;255;13;13555;1
8;153;13;12345;1
8;133;13;13333;5
8;270;13;13456;5
8;151;13;45678;2
8;135;13;12111;1
8;198;13;40111;2
8;331;13;55888;1
8;218;13;40888;7
8;223;13;40777;6
8;183;13;55777;1
8;144;13;13222;1
8;309;13;22123;1
8;155;13;13444;28
8;270;13;95;1
8;309;13;45222;1
8;270;13;40888;14
8;136;13;22345;1
8;225;13;13111;10
8;146;13;40400;1
8;152;13;40123;1
8;152;13;45555;1
8;136;13;13;1
8;136;13;22;1
8;128;13;13200;1
8;142;13;55888;9
8;147;13;55000;5
8;131;13;13123;11
8;131;13;25789;2
8;136;13;55;1
8;149;13;55;1
8;213;13;22;1
8;154;13;40888;2
8;213;13;25678;9
8;127;13;22123;2
8;255;13;22000;11
8;128;13;45123;1
8;154;13;22000;1
8;132;13;25222;3
8;141;13;13200;2
8;129;13;22123;6
8;250;13;45555;24
8;223;13;45555;3
8;223;13;40123;2
8;129;13;25123;3
8;136;13;22333;1
8;128;13;22345;1
8;129;13;12345;2
8;134;13;40888;19
8;308;13;13333;18
8;143;13;96;3
8;151;13;40000;4
8;309;13;96;2
8;273;13;45222;4
8;135;13;45123;2
8;138;13;25222;2
8;156;13;25111;2
8;159;13;22000;5
8;149;13;96;2
8;183;13;55111;2
8;255;13;45222;2
8;270;13;40123;1
8;312;13;45111;1
8;331;13;40555;11
8;143;13;40444;1
8;312;13;13123;4
8;213;13;40555;15
8;206;13;22333;2
8;154;13;13888;56
8;232;13;40444;4
8;218;13;45678;1
8;155;13;12345;6
8;148;13;40222;13
8;270;13;45222;1
8;156;13;45;1
8;312;13;55;1
8;145;13;22123;6
8;331;13;40444;8
8;160;13;13123;55
8;160;13;22000;1
8;152;13;13200;4
8;139;13;22111;2
8;250;13;13456;1
8;218;13;55;1
8;299;13;45777;2
8;285;13;55777;3
8;174;13;12123;2
8;232;13;22555;2
8;133;13;40888;10
8;155;13;45000;2
8;153;13;13999;11
8;159;13;40000;16
8;309;13;25777;13
8;270;13;40111;1
8;144;13;40222;2
8;255;13;40999;2
8;134;13;13222;9
8;128;13;25678;2
8;255;13;25444;1
8;213;13;22777;2
8;139;13;13444;2
8;142;13;22222;4
8;143;13;13000;3
8;141;13;40400;1
8;155;13;25678;1
8;273;13;40400;2
8;213;13;22000;6
8;183;13;96;3
8;213;13;45999;1
8;312;13;13456;3
8;219;13;25555;5
8;156;13;55855;27
8;134;13;12111;3
8;273;13;12111;1
8;309;13;12222;1
8;213;13;45555;2
8;218;13;22222;5
8;273;13;40444;11
8;174;13;96;1
8;154;13;96;1
8;312;13;22222;1
8;134;13;55999;11
8;150;13;40123;1
8;213;13;25222;2
8;309;13;45444;2
8;218;13;25777;1
8;285;13;40000;13
8;151;13;45777;3
8;198;13;12111;3
8;255;13;13456;10
8;259;13;12123;3
8;137;13;22;2
8;312;13;25111;8
8;223;13;40000;9
8;132;13;12222;1
8;137;13;45555;1
8;262;13;12345;8
8;206;13;12222;3
8;312;13;22100;1
8;135;13;40999;1
8;132;13;25777;1
8;135;13;40777;9
8;152;13;13123;4
8;129;13;40444;1
8;225;13;55111;2
8;159;13;45111;2
8;273;13;25;1
8;150;13;12;1
8;308;13;13;1
8;153;13;45222;1
8;131;13;13222;2
8;153;13;13123;16
8;174;13;40;1
8;156;13;22100;1
8;159;13;22100;4
8;299;13;40555;31
8;299;13;40222;8
8;132;13;55;2
8;198;13;96;2
8;223;13;40888;11
8;309;13;13333;104
8;250;13;13888;4
8;128;13;25555;2
8;128;13;12000;1
8;133;13;40444;1
8;156;13;95;2
8;139;13;40555;11
8;147;13;40777;35
8;312;13;55555;2
8;213;13;22123;2
8;213;13;13444;4
8;137;13;13111;2
8;252;13;55999;11
8;147;13;13111;2
8;151;13;55000;1
8;299;13;55999;4
8;129;13;13222;4
8;308;13;45000;1
8;150;13;13222;1
8;159;13;22333;6
8;127;13;40888;1
8;299;13;40333;1
8;308;13;45222;2
8;132;13;45222;2
8;232;13;40333;1
8;219;13;55000;1
8;156;13;25222;1
8;232;13;55;4
8;270;13;25222;1
8;128;13;25222;3
8;133;13;13444;16
8;148;13;25111;1
8;255;13;45444;3
8;174;13;55123;1
8;309;13;55;1
8;232;13;40;1
8;262;13;45;4
8;206;13;13222;4
8;309;13;55137;2
8;273;13;25678;6
8;140;13;13444;1
8;150;13;22123;5
8;218;13;45111;3
8;131;13;45555;1
8;308;13;55855;6
8;232;13;55999;6
8;225;13;13888;5
8;232;13;12111;2
8;206;13;12345;1
8;140;13;40222;8
8;143;13;45222;6
8;312;13;12222;3
8;198;13;22111;3
8;134;13;96;3
8;134;13;12345;12
8;273;13;25555;3
8;128;13;13888;1
8;218;13;13333;7
8;129;13;45999;18
8;225;13;45999;9
8;159;13;45;1
8;255;13;13444;20
8;331;13;25777;1
8;131;13;13456;10
8;206;13;13456;16
8;308;13;55999;8
8;137;13;55111;1
8;136;13;45123;1
8;139;13;13200;1
8;156;13;40111;1
8;273;13;12222;1
8;223;13;55888;8
8;147;13;45777;1
8;139;13;22222;4
8;145;13;55855;59
8;150;13;25444;6
8;218;13;12222;1
8;259;13;40999;1
8;156;13;55999;9
8;138;13;13333;6
8;127;13;13200;1
8;130;13;25678;1
8;136;13;13123;1
8;218;13;13444;3
8;145;13;96;1
8;147;13;22123;2
8;150;13;13999;6
8;132;13;13999;10
8;128;13;25111;16
8;208;13;55888;6
8;142;13;40333;2
8;198;13;13000;1
8;159;13;22111;1
8;206;13;96;4
8;135;13;55855;45
8;156;13;55666;5
8;146;13;22777;3
8;159;13;45444;2
8;147;13;55777;2
8;152;13;45999;3
8;139;13;40888;1
8;143;13;22;2
8;133;13;25222;3
8;145;13;22000;1
8;127;13;95;1
8;139;13;25789;2
8;250;13;22000;2
8;138;13;40111;2
8;156;13;13123;3
8;183;13;40777;4
8;259;13;40444;46
8;309;13;12345;1
8;308;13;22000;7
8;250;13;13200;1
8;309;13;45123;3
8;208;13;25123;2
8;132;13;25123;3
8;206;13;55855;5
8;259;13;12345;1
8;309;13;25123;10
8;144;13;25123;18
8;128;13;13444;4
8;285;13;22345;14
8;213;13;12222;1
8;137;13;22000;1
8;144;13;45111;1
8;147;13;45111;3
8;183;13;12123;1
8;208;13;40123;2
8;270;13;40222;10
8;132;13;40555;25
8;130;13;40;1
8;159;13;13111;1
8;160;13;13222;17
8;141;13;22111;1
8;273;13;22111;2
8;223;13;13200;17
8;154;13;40000;1
8;223;13;40444;5
8;174;13;40444;50
8;128;13;40555;10
8;141;13;40444;6
8;150;13;45789;4
8;255;13;12345;11
8;145;13;13456;2
8;255;13;40444;5
8;159;13;40333;1
8;129;13;25555;7
8;273;13;13200;6
8;208;13;12222;1
8;150;13;23;1
8;198;13;45;1
8;213;13;45678;5
8;262;13;25222;1
8;146;13;40000;16
8;153;13;45000;11
8;250;13;96;2
8;159;13;22123;3
8;270;13;12111;1
8;130;13;40444;1
8;134;13;22000;5
8;198;13;55;4
8;223;13;12000;1
8;308;13;13222;14
8;223;13;13222;16
8;132;13;13444;22
8;218;13;45333;11
8;174;13;55;2
8;159;13;55137;1
8;146;13;25555;4
8;131;13;40999;3
8;140;13;40555;2
8;146;13;12345;1
8;131;13;45777;3
8;219;13;40777;35
8;131;13;40777;8
8;259;13;40888;3
8;134;13;55000;1
8;137;13;55855;13
8;218;13;45777;1
8;147;13;25111;1
8;250;13;40777;4
8;146;13;40777;25
8;183;13;95;3
8;208;13;22333;2
8;262;13;13111;1
8;174;13;22123;2
8;155;13;22222;8
8;219;13;22222;3
8;132;13;95;1
8;223;13;45999;8
8;153;13;40777;6
8;131;13;22123;10
8;129;13;40888;21
8;232;13;95;1
8;259;13;45999;3
8;155;13;12;1
8;149;13;45;2
8;331;13;22123;2
8;232;13;55137;1
8;132;13;22222;11
8;270;13;22123;4
8;148;13;25678;2
8;262;13;55888;9
8;154;13;13200;5
8;208;13;13999;15
8;223;13;12333;3
8;160;13;40000;8
8;198;13;13999;11
8;255;13;25123;3
8;208;13;55555;1
8;154;13;25777;3
8;145;13;40555;8
8;198;13;40222;7
8;148;13;13999;15
8;223;13;12222;2
8;141;13;40999;1
8;148;13;12345;2
8;232;13;13333;6
8;156;13;40999;1
8;135;13;13222;1
8;140;13;40000;1
8;159;13;45333;14
8;273;13;55855;6
8;159;13;45555;1
8;151;13;45000;2
8;139;13;13333;9
8;198;13;13456;7
8;152;13;55855;2
8;139;13;95;2
8;141;13;13456;51
8;149;13;13456;10
8;142;13;55555;7
8;127;13;40111;47
8;309;13;22100;1
8;128;13;13999;15
8;143;13;55123;1
8;218;13;96;4
8;142;13;45000;2
8;252;13;40555;41
8;255;13;55555;15
8;130;13;40111;9
8;219;13;13999;4
8;129;13;55888;17
8;133;13;95;2
8;299;13;13999;5
8;273;13;45333;18
8;144;13;55888;17
8;128;13;40777;7
8;159;13;55999;7
8;219;13;45000;2
8;142;13;45888;4
8;133;13;40400;3
8;153;13;13456;57
8;144;13;45999;4
8;218;13;55777;1
8;198;13;25789;3
8;308;13;55000;2
8;213;13;45123;1
8;308;13;55888;7
8;146;13;55888;15
8;223;13;13;1
8;133;13;13999;10
8;134;13;22222;4
8;219;13;40444;4
8;129;13;22777;2
8;155;13;45777;5
8;151;13;40444;9
8;156;13;13333;23
8;259;13;13456;1
8;132;13;40400;3
8;139;13;12222;1
8;141;13;25123;1
8;255;13;40000;9
8;208;13;96;4
8;156;13;25777;5
8;143;13;40123;1
8;270;13;55999;10
8;208;13;13444;2
8;259;13;45777;1
8;155;13;25123;9
8;147;13;25123;3
8;145;13;12123;1
8;137;13;13555;1
8;155;13;40444;10
8;152;13;40444;6
8;148;13;40123;6
8;155;13;13456;11
8;154;13;25000;2
8;131;13;40000;5
8;154;13;40555;2
8;132;13;45777;1
8;154;13;45555;2
8;159;13;13888;1
8;273;13;45777;1
8;137;13;40;2
8;135;13;23;1
8;134;13;13123;14
8;144;13;22;2
8;160;13;22100;2
8;144;13;12345;1
8;213;13;13456;6
8;135;13;25777;10
8;137;13;40123;4
8;198;13;25222;5
8;138;13;55;2
8;130;13;13;1
8;146;13;22111;2
8;128;13;45333;2
8;155;13;55555;15
8;129;13;40555;6
8;145;13;45555;1
8;129;13;13200;4
8;225;13;45444;2
8;262;13;55555;5
8;159;13;25678;3
8;147;13;40111;4
8;309;13;40444;8
8;174;13;45789;9
8;131;13;55555;17
8;141;13;12000;5
8;152;13;45888;3
8;140;13;22222;1
8;259;13;22345;1
8;259;13;45789;9
8;146;13;45777;1
8;198;13;13555;1
8;146;13;13222;7
